nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
flits,0,,0,flits,4.04829999995229,0.521900000095343,0,NaN,
boeien,0,,0,boeien,3.81559999990463,0.560700000047746,0,NaN,
gegeven,0,,0,gegeven,3.42879999995228,0.504099999904724,0,NaN,
woede,0,,0,woede,4.36690000009537,0.422700000047712,0,NaN,
zuster,0,,0,zuster,3.49320000004764,0.476699999809284,0,NaN,
kabel,0,,0,kabel,2.69650000000001,0.540799999952355,0,NaN,
jasje,1,jasje,1,jasje,NaN,0.607499999999959,1,8.93139999985692,
seizoen,0,,0,seizoen,4.87900000000002,0.420600000143054,0,NaN,
innemen,0,,0,innemen,5.21439999985694,0.822100000143109,0,NaN,
gebit,0,,0,gebit,4.26309999990463,0.425200000047653,0,NaN,
bedoelen,0,,0,bedoelen,6.74889999985692,0.524100000143108,0,NaN,
volop,0,,0,volop,3.31390000009537,0.593299999952364,0,NaN,
vorm,0,,0,vorm,2.71379999995224,0.519799999952397,0,NaN,
techniek,0,,0,techniek,5.5809999999999,0.538200000047709,0,NaN,
liefje,0,,0,liefje,3.01650000000006,0.835599999904616,0,NaN,
waarbij,0,,0,waarbij,7.11470000004772,0.524200000047699,0,NaN,
weeshuis,0,,0,weeshuis,10.6755000000001,0.495800000190684,0,NaN,
besmet,0,,0,besmet,3.51779999995233,0.435700000047746,0,NaN,
maaltijd,0,,0,maaltijd,5.0192000000477,0.719299999952455,0,NaN,
aanzoek,0,,0,aanzoek,2.74820000004775,0.521599999904765,0,NaN,
afval,0,,0,afval,4.33189999985689,0.493799999952444,0,NaN,
geduld,1,geduld,1,geduld,NaN,0.459100000143053,1,7.21529999995232,
apparaat,0,,0,apparaat,4.66479999995227,0.558600000143088,0,NaN,
schep,0,,0,schep,5.56719999980919,0.553100000143104,0,NaN,
strak,0,,0,strak,2.97979999995232,0.839599999904522,0,NaN,
maling,0,,0,maling,2.88229999995247,0.858299999952123,0,NaN,
steek,0,,0,steek,2.72829999995224,0.574899999857053,0,NaN,
muziek,0,,0,muziek,2.58179999995218,0.55540000009546,0,NaN,
parel,0,,0,parel,3.12850000000003,0.476400000095282,0,NaN,
getuigen,1,getuigen,1,getuigen,NaN,0.447200000047587,1,9.06589999985704,
baai,0,,0,baai,5.52940000009539,0.623499999999922,0,NaN,
afnemen,0,,0,afnemen,8.06150000000002,1.25760000014316,0,NaN,
mening,0,,0,mening,3.44459999990454,0.524000000000115,0,NaN,
geliefd,0,,0,geliefd,3.52969999980928,1.57490000009534,0,NaN,
stiekem,0,,0,stiekem,3.31959999990477,0.587299999952393,0,NaN,
bever,0,,0,bever,5.44800000000009,0.52079999995226,0,NaN,
slapen,0,,0,slapen,4.97800000000007,0.522200000047633,0,NaN,
schatten,0,,0,schatten,4.79739999985691,0.569999999999936,0,NaN,
baron,0,,0,baron,3.39599999999996,0.638899999857131,0,NaN,
blijven,1,blijven,1,blijven,NaN,0.673299999952178,1,5.52660000014316,
weigeren,0,,0,weigeren,9.850600000143,0.440799999952333,0,NaN,
leek,0,,0,leek,2.83449999999993,0.770899999856965,0,NaN,
zaal,0,,0,zaal,5.33650000000011,1.40120000004754,0,NaN,
leren,0,,0,leren,4.11720000004766,1.30250000000001,0,NaN,
opzicht,0,,0,opzicht,5.89510000014297,0.958099999904562,0,NaN,
schat,0,,0,schat,5.22700000000009,0.507600000142929,0,NaN,
soda,0,,0,soda,4.42470000004755,0.909900000095377,0,NaN,
lever,0,,0,lever,4.03040000009537,0.589099999904647,0,NaN,
daarheen,0,,0,daarheen,4.4190999999048,0.675700000047527,0,NaN,
geit,0,,0,geit,3.1390999999046,1.20049999999992,0,NaN,
trekker,0,,0,trekker,3.70050000000015,0.574700000047642,0,NaN,
hiervan,0,,0,hiervan,6.43159999990485,0.539299999952163,0,NaN,
staren,1,staren,1,staren,NaN,0.41150000000016,1,5.39379999995231,
snuiven,1,snuiven,1,snuiven,NaN,0.591499999999996,1,8.08040000009532,
sufferd,0,,0,sufferd,8.97779999995237,0.409700000047678,0,NaN,
heilig,0,,0,heilig,5.61660000014308,0.488799999952334,0,NaN,
prikken,0,,0,prikken,9.88330000019073,0.674699999809263,0,NaN,
stoom,0,,0,stoom,4.29549999999995,0.527199999809227,0,NaN,
geluid,0,,0,geluid,2.63309999990474,0.607499999999845,0,NaN,
groen,1,groen,1,groen,NaN,0.589000000000169,1,5.33420000004753,
vlek,0,,0,vlek,7.16870000004769,0.544299999952273,0,NaN,
ziek,0,,0,ziek,2.67689999985714,0.534600000142973,0,NaN,
lust,0,,0,lust,2.64779999995244,0.476200000047584,0,NaN,
leuk,0,,0,leuk,2.92750000000001,0.591899999856878,0,NaN,
woestijn,0,,0,woestijn,4.97639999985699,0.588999999999942,0,NaN,
stal,0,,0,stal,2.9657999999522,0.6400000000001,0,NaN,
kanjer,0,,0,kanjer,8.11699999999996,0.559299999952373,0,NaN,
openbaar,1,openbaar,1,openbaar,NaN,1.67180000019061,1,8.55019999980937,
jagen,0,,0,jagen,4.11640000009538,1.08849999999984,0,NaN,
aandelen,0,,0,aandelen,4.53039999985685,0.55600000000004,0,NaN,
waarop,0,,0,waarop,3.33579999995231,0.442500000000109,0,NaN,
aanzien,0,,0,aanzien,3.75120000004767,0.45569999980944,0,NaN,
strikken,0,,0,strikken,3.71719999980928,0.675600000143049,0,NaN,
kleren,0,,0,kleren,3.2837000000477,0.423899999856985,0,NaN,
samen,0,,0,samen,4.45230000019069,0.385799999952496,0,NaN,
opkomen,0,,0,opkomen,4.23649999999998,0.523700000047711,0,NaN,
opkijken,0,,0,opkijken,9.38630000019066,0.492500000000064,0,NaN,
moes,0,,0,moes,3.91339999985689,0.510500000000093,0,NaN,
lukken,0,,0,lukken,5.01339999985703,0.478700000047638,0,NaN,
redding,0,,0,redding,6.84029999995232,0.822399999856998,0,NaN,
oceaan,0,,0,oceaan,4.18249999999989,0.523200000047609,0,NaN,
uitdelen,0,,0,uitdelen,6.83290000009538,0.424999999999955,0,NaN,
heengaan,0,,0,heengaan,4.02579999995237,0.473500000000058,0,NaN,
snoep,0,,0,snoep,6.32799999999997,0.441900000095302,0,NaN,
knaap,1,knaap,1,knaap,NaN,0.455999999999904,1,3.86839999985705,
doodmoe,0,,0,doodmoe,5.70100000000002,0.35409999990452,0,NaN,
keihard,0,,0,keihard,6.21629999995253,0.650799999952142,0,NaN,
