nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
,,,,staren,2.815199999809238,0.8573000001908895,0,
,,,,uitlaat,2.7522999999523563,0.3978000001907276,0,
,,,,kust,2.7363999998569852,0.5964000000954002,0,
,,,,kasteel,2.66800000000012,0.5955999999046071,0,
,,,,nakijken,2.7646999998091815,0.5293000001906876,0,
,,,,klauw,2.713900000095464,0.7591999998091978,0,
,,,,klimmen,17.246799999952373,8.199600000142937,0,
,,,,slak,28.026600000142935,0.5470000000000255,0,
,,,,rechten,3.566099999904509,0.4627000000477892,0,
,,,,bedoelen,7.719599999904631,0.6071000001431912,0,
,,,,excuus,2.9676000001429657,0.5630000000001019,0,
,,,,waarvan,2.833200000047782,0.4312000000477383,0,
,,,,slapen,2.91209999990474,0.49559999990469805,0,
,,,,sufferd,2.6505999999044434,0.36290000009557843,0,
