subject,script,column1,column2,stimuli,session,correlation,p_value,degrees_of_freedom
sub-00051,cb,score,frequency,all,2,,,18
sub-00051,cb,score,old20,all,2,,,18
sub-00051,cb,writingTime,length,all,2,0.7201290806853138,0.00034288296938781614,18
sub-00051,cb,writingTime,frequency,all,2,-0.14230357245076344,0.5495182076524812,18
sub-00051,cb,writingTime,old20,all,2,0.8051412191813169,1.8507373027663067e-05,18
sub-00051,cb,score,length,all,3,,,18
sub-00051,cb,score,frequency,all,3,,,18
sub-00051,cb,score,old20,all,3,,,18
sub-00051,cb,writingTime,length,all,3,0.5349219033972711,0.01509065204665724,18
sub-00051,cb,writingTime,frequency,all,3,0.35630273144641067,0.12308571937531042,18
sub-00051,cb,writingTime,old20,all,3,0.484631636043151,0.030343007591741442,18
sub-00051,cb,score,length,all,4,0.16222142113076257,0.49441028491912387,18
sub-00051,cb,score,frequency,all,4,0.0698963640095818,0.7696621257852727,18
sub-00051,cb,score,old20,all,4,0.31699113361534725,0.17326880417081647,18
sub-00051,cb,writingTime,length,all,4,-0.2088770132106064,0.3768123074918107,18
sub-00051,cb,writingTime,frequency,all,4,0.13142989688355805,0.5807213014134252,18
sub-00051,cb,writingTime,old20,all,4,-0.18913810126898245,0.4245019218748125,18
sub-00053,cb,score,length,all,2,9.641118931327768e-18,1.0,18
sub-00053,cb,score,frequency,all,2,0.18803661031205832,0.4272543203774869,18
sub-00053,cb,score,old20,all,2,-0.10070952131447788,0.6726867682786299,18
sub-00053,cb,writingTime,length,all,2,0.22511898189262458,0.33994992566047433,18
sub-00053,cb,writingTime,frequency,all,2,-0.21918642684235595,0.35316120696092856,18
sub-00053,cb,writingTime,old20,all,2,0.3209509898173602,0.16766559827057254,18
sub-00053,cb,score,length,all,3,,,18
sub-00053,cb,score,frequency,all,3,,,18
sub-00053,cb,score,old20,all,3,,,18
sub-00053,cb,writingTime,length,all,3,0.51057084679051,0.021430601509266595,18
sub-00053,cb,writingTime,frequency,all,3,0.3038554134599214,0.1927664517120216,18
sub-00053,cb,writingTime,old20,all,3,0.28219133445274547,0.22803811998605183,18
sub-00053,cb,score,length,all,4,-0.24494897427831783,0.29793373974183324,18
sub-00053,cb,score,frequency,all,4,0.18319173548180206,0.43947274714367957,18
sub-00053,cb,score,old20,all,4,-0.15693315254063342,0.508772969479744,18
sub-00053,cb,writingTime,length,all,4,0.33828136035517664,0.14460753577237279,18
sub-00053,cb,writingTime,frequency,all,4,-0.28311054591149576,0.22646168827400492,18
sub-00053,cb,writingTime,old20,all,4,0.33048742719079854,0.15468508461708635,18
sub-00054,cb,score,length,all,2,,,18
sub-00054,cb,score,frequency,all,2,,,18
sub-00054,cb,score,old20,all,2,,,18
sub-00054,cb,writingTime,length,all,2,0.6369726643176862,0.0025249367382379137,18
sub-00054,cb,writingTime,frequency,all,2,-0.00831617081218792,0.9722418288627619,18
sub-00054,cb,writingTime,old20,all,2,0.7206277218380073,0.0003381088273728206,18
sub-00054,cb,score,length,all,3,0.1622214211307626,0.49441028491912387,18
sub-00054,cb,score,frequency,all,3,0.030320049074924214,0.8990250786742007,18
sub-00054,cb,score,old20,all,3,0.11657385425710967,0.6245301324924563,18
sub-00054,cb,writingTime,length,all,3,0.22011693614052416,0.35106968359627755,18
sub-00054,cb,writingTime,frequency,all,3,-0.2744056156161354,0.2416766869090369,18
sub-00054,cb,writingTime,old20,all,3,0.26716720740414557,0.2548171567785159,18
sub-00054,cb,score,length,all,4,0.16222142113076257,0.49441028491912387,18
sub-00054,cb,score,frequency,all,4,0.09871271125281027,0.6788409074680368,18
sub-00054,cb,score,old20,all,4,0.005196575960907308,0.982652633899739,18
sub-00054,cb,writingTime,length,all,4,0.45342456102952894,0.044654260324312564,18
sub-00054,cb,writingTime,frequency,all,4,-0.20728135515382815,0.3805508675699305,18
sub-00054,cb,writingTime,old20,all,4,0.5397553307662638,0.014033567866341072,18
sub-00055,cb,score,length,all,2,-0.16222142113076257,0.49441028491912387,18
sub-00055,cb,score,frequency,all,2,-0.05551507919514415,0.8161779060643332,18
sub-00055,cb,score,old20,all,2,-0.33666336735594615,0.1466607552984412,18
sub-00055,cb,writingTime,length,all,2,0.7668075278874997,8.008531271876775e-05,18
sub-00055,cb,writingTime,frequency,all,2,-0.11147875825835445,0.6398489020968404,18
sub-00055,cb,writingTime,old20,all,2,0.8860886007527667,2.0146109664385906e-07,18
sub-00055,cb,score,length,all,3,-0.32444284226152514,0.16282885489702595,18
sub-00055,cb,score,frequency,all,3,0.0812788179079001,0.7333675984432506,18
sub-00055,cb,score,old20,all,3,-0.2640754657661055,0.26056548589145256,18
sub-00055,cb,writingTime,length,all,3,0.5225349849209949,0.018093937566959855,18
sub-00055,cb,writingTime,frequency,all,3,-0.024431400657221623,0.9185661539469303,18
sub-00055,cb,writingTime,old20,all,3,0.42502852832518184,0.061747166883864196,18
sub-00055,cb,score,length,all,4,,,18
sub-00055,cb,score,frequency,all,4,,,18
sub-00055,cb,score,old20,all,4,,,18
sub-00055,cb,writingTime,length,all,4,0.17391759642255544,0.4633637548015469,18
sub-00055,cb,writingTime,frequency,all,4,-0.24562653931386613,0.2965568238293764,18
sub-00055,cb,writingTime,old20,all,4,-0.11573003016053574,0.6270571412186456,18
sub-00056,cb,score,length,all,2,-0.16222142113076257,0.49441028491912387,18
sub-00056,cb,score,frequency,all,2,0.10613606251254135,0.6560641096115456,18
sub-00056,cb,score,old20,all,2,0.039607454983052466,0.8683230186645392,18
sub-00056,cb,writingTime,length,all,2,0.10622029387040305,0.6558072891282731,18
sub-00056,cb,writingTime,frequency,all,2,-0.09184042189287261,0.7001690987780529,18
sub-00056,cb,writingTime,old20,all,2,0.1843846564312256,0.43644740848895563,18
sub-00056,cb,score,length,all,3,0.3535533905932738,0.1262116099538717,18
sub-00056,cb,score,frequency,all,3,0.09577355139008423,0.6879349700187211,18
sub-00056,cb,score,old20,all,3,0.03111022347953743,0.8964069499561862,18
sub-00056,cb,writingTime,length,all,3,0.23389536587990883,0.32094547719909133,18
sub-00056,cb,writingTime,frequency,all,3,0.034737653977523666,0.8844016037970042,18
sub-00056,cb,writingTime,old20,all,3,0.5394072410068501,0.014107644928114078,18
sub-00056,cb,score,length,all,4,-0.32444284226152514,0.16282885489702595,18
sub-00056,cb,score,frequency,all,4,0.015949322652291882,0.9467897578021987,18
sub-00056,cb,score,old20,all,4,-0.5144610201298258,0.02029605251452048,18
sub-00056,cb,writingTime,length,all,4,0.5012778652451689,0.024345367234149526,18
sub-00056,cb,writingTime,frequency,all,4,-0.032443916736719036,0.8919903011251216,18
sub-00056,cb,writingTime,old20,all,4,0.6648113640783572,0.001384088779330079,18
sub-00058,br,score,length,all,2,-0.23570226039551584,0.31711321812807236,18
sub-00058,br,score,frequency,all,2,0.1809665855838033,0.4451451715349511,18
sub-00058,br,score,old20,all,2,-0.1294836702614716,0.5863850137422302,18
sub-00058,br,writingTime,length,all,2,0.15615593436087555,0.5109005524271979,18
sub-00058,br,writingTime,frequency,all,2,-0.10579660642534934,0.6570994838402471,18
sub-00058,br,writingTime,old20,all,2,0.19667410945025565,0.40592714314471634,18
sub-00058,br,score,length,all,3,,,18
sub-00058,br,score,frequency,all,3,,,18
sub-00058,br,score,old20,all,3,,,18
sub-00058,br,writingTime,length,all,3,0.3565720280462181,0.12278253772230671,18
sub-00058,br,writingTime,frequency,all,3,0.8663562216772427,7.872317359812009e-07,18
sub-00058,br,writingTime,old20,all,3,0.1779031883653249,0.45301645402763896,18
sub-00058,br,score,length,all,4,-0.32444284226152514,0.16282885489702595,18
sub-00058,br,score,frequency,all,4,0.08174505629149668,0.731891911705975,18
sub-00058,br,score,old20,all,4,-0.17668358267084922,0.456170037149012,18
sub-00058,br,writingTime,length,all,4,0.4196233819909169,0.0654954458588994,18
sub-00058,br,writingTime,frequency,all,4,-0.24495410718491278,0.29792329424550723,18
sub-00058,br,writingTime,old20,all,4,0.25679485719016903,0.27442313778215083,18
sub-00059,br,score,length,all,2,,,18
sub-00059,br,score,frequency,all,2,,,18
sub-00059,br,score,old20,all,2,,,18
sub-00059,br,writingTime,length,all,2,0.8393590783183104,3.718069546195911e-06,18
sub-00059,br,writingTime,frequency,all,2,-0.38442962000234226,0.09421938025534221,18
sub-00059,br,writingTime,old20,all,2,0.7186230295327797,0.00035765265101571104,18
sub-00059,br,score,length,all,3,,,18
sub-00059,br,score,frequency,all,3,,,18
sub-00059,br,score,old20,all,3,,,18
sub-00059,br,writingTime,length,all,3,0.4554035884343189,0.04361574493337491,18
sub-00059,br,writingTime,frequency,all,3,-0.0415581066558423,0.8618961513397961,18
sub-00059,br,writingTime,old20,all,3,0.5543395971440629,0.01120008813361149,18
sub-00059,br,score,length,all,4,0.32444284226152514,0.16282885489702595,18
sub-00059,br,score,frequency,all,4,-0.24820280217182675,0.2913570446647758,18
sub-00059,br,score,old20,all,4,0.08314521537451736,0.7274657438145721,18
sub-00059,br,writingTime,length,all,4,0.1611576067904938,0.49728353157710453,18
sub-00059,br,writingTime,frequency,all,4,0.03323820290971174,0.8893613947316592,18
sub-00059,br,writingTime,old20,all,4,0.24953052622929828,0.2886992574979091,18
sub-00060,br,score,length,all,2,,,18
sub-00060,br,score,frequency,all,2,,,18
sub-00060,br,score,old20,all,2,,,18
sub-00060,br,writingTime,length,all,2,0.8353990748561615,4.558938770806001e-06,18
sub-00060,br,writingTime,frequency,all,2,-0.34917189357164125,0.13130922640312076,18
sub-00060,br,writingTime,old20,all,2,0.7450319319372075,0.00016392427081555474,18
sub-00060,br,score,length,all,3,,,18
sub-00060,br,score,frequency,all,3,,,18
sub-00060,br,score,old20,all,3,,,18
sub-00060,br,writingTime,length,all,3,0.42736430867774167,0.06017852294489039,18
sub-00060,br,writingTime,frequency,all,3,-0.07573872914188075,0.7509701324524307,18
sub-00060,br,writingTime,old20,all,3,0.32844023531242633,0.15741090308251943,18
sub-00060,br,score,length,all,4,,,18
sub-00060,br,score,frequency,all,4,,,18
sub-00060,br,score,old20,all,4,,,18
sub-00060,br,writingTime,length,all,4,0.36238570181746804,0.11636663597942279,18
sub-00060,br,writingTime,frequency,all,4,-0.12651481719084265,0.5950694096393461,18
sub-00060,br,writingTime,old20,all,4,0.5425924034399062,0.013441417412390074,18
sub-00062,br,score,length,all,2,0.07412493166611012,0.7561204399403871,18
sub-00062,br,score,frequency,all,2,0.15238734989398212,0.5212766577252377,18
sub-00062,br,score,old20,all,2,0.1357357681382014,0.5682748090944088,18
sub-00062,br,writingTime,length,all,2,0.6115801895909426,0.004165156861866715,18
sub-00062,br,writingTime,frequency,all,2,-0.2962038135082377,0.20477720536294708,18
sub-00062,br,writingTime,old20,all,2,0.6259118979957145,0.003156531153580674,18
sub-00062,br,score,length,all,3,0.16222142113076257,0.49441028491912387,18
sub-00062,br,score,frequency,all,3,0.07471860858687333,0.7542246026790186,18
sub-00062,br,score,old20,all,3,-0.12133197075739989,0.6103570360157446,18
sub-00062,br,writingTime,length,all,3,0.26806173241165937,0.2531691629144125,18
sub-00062,br,writingTime,frequency,all,3,-0.08787381428588532,0.7125797863879357,18
sub-00062,br,writingTime,old20,all,3,-0.030262794854793655,0.8992148216079061,18
sub-00062,br,score,length,all,4,-0.16222142113076257,0.49441028491912387,18
sub-00062,br,score,frequency,all,4,0.10026887590734748,0.6740431254657951,18
sub-00062,br,score,old20,all,4,-0.12471782306177598,0.6003518287241876,18
sub-00062,br,writingTime,length,all,4,0.7506837215853839,0.00013705239183390636,18
sub-00062,br,writingTime,frequency,all,4,-0.3095590449907405,0.18412745239559514,18
sub-00062,br,writingTime,old20,all,4,0.608266396438354,0.004432797138009602,18
sub-00063,br,score,length,all,2,,,18
sub-00063,br,score,frequency,all,2,,,18
sub-00063,br,score,old20,all,2,,,18
sub-00063,br,writingTime,length,all,2,0.2577952097796136,0.2724923752570839,18
sub-00063,br,writingTime,frequency,all,2,-0.3037175216630209,0.19297861850290865,18
sub-00063,br,writingTime,old20,all,2,0.2568339772571161,0.2743474728638672,18
sub-00063,br,score,length,all,3,,,18
sub-00063,br,score,frequency,all,3,,,18
sub-00063,br,score,old20,all,3,,,18
sub-00063,br,writingTime,length,all,3,0.3671581996588405,0.1112824660893167,18
sub-00063,br,writingTime,frequency,all,3,-0.23332112051675302,0.3221691624245943,18
sub-00063,br,writingTime,old20,all,3,0.2481125477636184,0.2915382561578118,18
sub-00063,br,score,length,all,4,,,18
sub-00063,br,score,frequency,all,4,,,18
sub-00063,br,score,old20,all,4,,,18
sub-00063,br,writingTime,length,all,4,0.1026440308287368,0.6667436818323932,18
sub-00063,br,writingTime,frequency,all,4,-0.3812232022543833,0.09723219568041326,18
sub-00063,br,writingTime,old20,all,4,0.25589096906665226,0.27617503868483306,18
sub-00065,br,score,length,all,2,0.32444284226152514,0.16282885489702595,18
sub-00065,br,score,frequency,all,2,-0.010441250075130443,0.9651523265830704,18
sub-00065,br,score,old20,all,2,0.2970559123728935,0.20341564416200564,18
sub-00065,br,writingTime,length,all,2,0.6676592968038566,0.0012970858579200296,18
sub-00065,br,writingTime,frequency,all,2,-0.055126410864391795,0.8174440336797488,18
sub-00065,br,writingTime,old20,all,2,0.5505944157038762,0.011879025956550398,18
sub-00065,br,score,length,all,3,,,18
sub-00065,br,score,frequency,all,3,,,18
sub-00065,br,score,old20,all,3,,,18
sub-00065,br,writingTime,length,all,3,0.37236941608186197,0.10591598075988856,18
sub-00065,br,writingTime,frequency,all,3,-0.13461867704521638,0.5714926321334843,18
sub-00065,br,writingTime,old20,all,3,0.18736824125886195,0.42892905578885354,18
sub-00065,br,score,length,all,4,,,18
sub-00065,br,score,frequency,all,4,,,18
sub-00065,br,score,old20,all,4,,,18
sub-00065,br,writingTime,length,all,4,0.4187272537164161,0.06613307356533238,18
sub-00065,br,writingTime,frequency,all,4,0.02142722324921641,0.9285533455940358,18
sub-00065,br,writingTime,old20,all,4,0.5986614247502003,0.005289980310884938,18
sub-00066,cb,score,length,all,2,0.3535533905932738,0.1262116099538717,18
sub-00066,cb,score,frequency,all,2,-0.11043006518969692,0.6430196215860342,18
sub-00066,cb,score,old20,all,2,0.4028380852579117,0.07823057389003306,18
sub-00066,cb,writingTime,length,all,2,0.8353937553839186,4.560171221159817e-06,18
sub-00066,cb,writingTime,frequency,all,2,-0.23671522267563805,0.3149768666376449,18
sub-00066,cb,writingTime,old20,all,2,0.790652199463405,3.3339852814586806e-05,18
sub-00066,cb,score,length,all,3,,,18
sub-00066,cb,score,frequency,all,3,,,18
sub-00066,cb,score,old20,all,3,,,18
sub-00066,cb,writingTime,length,all,3,0.6342226060090251,0.0026711483661295446,18
sub-00066,cb,writingTime,frequency,all,3,0.08271793084740826,0.7288155975609331,18
sub-00066,cb,writingTime,old20,all,3,0.44965738602078625,0.04668364595504798,18
sub-00066,cb,score,length,all,4,,,18
sub-00066,cb,score,frequency,all,4,,,18
sub-00066,cb,score,old20,all,4,,,18
sub-00066,cb,writingTime,length,all,4,0.2725924296705013,0.2449265762130628,18
sub-00066,cb,writingTime,frequency,all,4,-0.350535668309033,0.12970718803871836,18
sub-00066,cb,writingTime,old20,all,4,0.1450774129201586,0.5416813559498019,18
sub-00067,cb,score,length,all,2,0.3244428422615251,0.16282885489702595,18
sub-00067,cb,score,frequency,all,2,-0.611613445963313,0.004162540270761019,18
sub-00067,cb,score,old20,all,2,0.25744845738984107,0.27316067158374024,18
sub-00067,cb,writingTime,length,all,2,0.2742429352425881,0.2419671313792679,18
sub-00067,cb,writingTime,frequency,all,2,-0.19676574655655524,0.40570404547630345,18
sub-00067,cb,writingTime,old20,all,2,0.3635347744599161,0.11512757314450002,18
sub-00067,cb,score,length,all,3,0.1980295085953349,0.4026341520761195,18
sub-00067,cb,score,frequency,all,3,0.07749086215426138,0.7453898030876029,18
sub-00067,cb,score,old20,all,3,-0.01887731141749145,0.9370384962640861,18
sub-00067,cb,writingTime,length,all,3,0.31825247715484006,0.17147031209629077,18
sub-00067,cb,writingTime,frequency,all,3,0.13248721346186976,0.5776542558325508,18
sub-00067,cb,writingTime,old20,all,3,0.16481426008699573,0.48744145786766113,18
sub-00067,cb,score,length,all,4,,,18
sub-00067,cb,score,frequency,all,4,,,18
sub-00067,cb,score,old20,all,4,,,18
sub-00067,cb,writingTime,length,all,4,0.0789340430919177,0.7408025868966834,18
sub-00067,cb,writingTime,frequency,all,4,-0.0906940425780459,0.7037485295353452,18
sub-00067,cb,writingTime,old20,all,4,-0.2078628426864529,0.37918606278727773,18
sub-00068,cb,score,length,all,2,0.07216878364870323,0.7623766151167404,18
sub-00068,cb,score,frequency,all,2,0.1001068833589592,0.6745420009108075,18
sub-00068,cb,score,old20,all,2,-0.08810247837872057,0.7118624172801318,18
sub-00068,cb,writingTime,length,all,2,0.27531915612073027,0.24004984515188602,18
sub-00068,cb,writingTime,frequency,all,2,-0.07912437070445417,0.7401982462706229,18
sub-00068,cb,writingTime,old20,all,2,0.17486251004161935,0.46089977159642004,18
sub-00068,cb,score,length,all,3,0.22237479499833035,0.34602456164462553,18
sub-00068,cb,score,frequency,all,3,0.13783037467467785,0.5622626645440097,18
sub-00068,cb,score,old20,all,3,0.28590182557285104,0.22171830597591516,18
sub-00068,cb,writingTime,length,all,3,0.3937482360607962,0.08585164971092188,18
sub-00068,cb,writingTime,frequency,all,3,0.14804575103228582,0.5333519179938151,18
sub-00068,cb,writingTime,old20,all,3,0.1096805927632071,0.6452892989382399,18
sub-00068,cb,score,length,all,4,0.16329931618554525,0.49150730659558806,18
sub-00068,cb,score,frequency,all,4,0.16850231829468534,0.4776131850882286,18
sub-00068,cb,score,old20,all,4,0.26155525423438897,0.2653113322645495,18
sub-00068,cb,writingTime,length,all,4,0.47418177975927245,0.034662945385650526,18
sub-00068,cb,writingTime,frequency,all,4,-0.25295871624005917,0.2819061318576289,18
sub-00068,cb,writingTime,old20,all,4,0.4395576295567045,0.052474565896526895,18
sub-00069,cb,score,length,all,2,0.32444284226152514,0.16282885489702595,18
sub-00069,cb,score,frequency,all,2,-0.04137828733477623,0.862488263796094,18
sub-00069,cb,score,old20,all,2,0.2574484573898412,0.2731606715837398,18
sub-00069,cb,writingTime,length,all,2,0.5199310614717504,0.01878218814480537,18
sub-00069,cb,writingTime,frequency,all,2,-0.1818045792585304,0.4430044675692398,18
sub-00069,cb,writingTime,old20,all,2,0.5825421326102213,0.00703300276484501,18
sub-00069,cb,score,length,all,3,0.32444284226152514,0.16282885489702595,18
sub-00069,cb,score,frequency,all,3,-0.010463701219316323,0.9650774395874313,18
sub-00069,cb,score,old20,all,3,0.5923855042861289,0.005920524394981398,18
sub-00069,cb,writingTime,length,all,3,0.5387213264068879,0.014254536021562148,18
sub-00069,cb,writingTime,frequency,all,3,-0.11547646585148764,0.6278172765470803,18
sub-00069,cb,writingTime,old20,all,3,0.5279263899822665,0.016732977896731168,18
sub-00069,cb,score,length,all,4,-0.16222142113076257,0.49441028491912387,18
sub-00069,cb,score,frequency,all,4,0.09624195859955383,0.6864828660638225,18
sub-00069,cb,score,old20,all,4,-0.4365123807162159,0.054323867816408064,18
sub-00069,cb,writingTime,length,all,4,0.5111843285929605,0.021248411506699125,18
sub-00069,cb,writingTime,frequency,all,4,-0.4709505039363306,0.03609143100839993,18
sub-00069,cb,writingTime,old20,all,4,0.4179108607986466,0.06671802177706898,18
sub-00070,cb,score,length,all,2,0.0816496580927726,0.7321937821075154,18
sub-00070,cb,score,frequency,all,2,-0.017047222734779228,0.9431324275062749,18
sub-00070,cb,score,old20,all,2,0.07974126067319615,0.7382404657857182,18
sub-00070,cb,writingTime,length,all,2,0.4248234414051337,0.06188635877543423,18
sub-00070,cb,writingTime,frequency,all,2,-0.1811092618717227,0.44478031644219873,18
sub-00070,cb,writingTime,old20,all,2,0.4566679082745001,0.042962094981064236,18
sub-00070,cb,score,length,all,3,0.32444284226152514,0.16282885489702595,18
sub-00070,cb,score,frequency,all,3,-0.010463701219316323,0.9650774395874313,18
sub-00070,cb,score,old20,all,3,0.5923855042861289,0.005920524394981398,18
sub-00070,cb,writingTime,length,all,3,0.08189260509674101,0.7314250947991612,18
sub-00070,cb,writingTime,frequency,all,3,0.16387369972082805,0.48996380489463254,18
sub-00070,cb,writingTime,old20,all,3,-0.22182324932107794,0.34725306036819437,18
sub-00070,cb,score,length,all,4,,,18
sub-00070,cb,score,frequency,all,4,,,18
sub-00070,cb,score,old20,all,4,,,18
sub-00070,cb,writingTime,length,all,4,0.4877591099751934,0.029135902932685004,18
sub-00070,cb,writingTime,frequency,all,4,-0.3351084726506757,0.14865301348944734,18
sub-00070,cb,writingTime,old20,all,4,0.44368754741803423,0.05004382323732939,18
sub-00071,cb,score,length,all,2,-0.3244428422615251,0.16282885489702595,18
sub-00071,cb,score,frequency,all,2,0.039191182217248266,0.8696955682160968,18
sub-00071,cb,score,old20,all,2,-0.3960745498305247,0.0838511266929509,18
sub-00071,cb,writingTime,length,all,2,0.6602965533368902,0.001532044747125271,18
sub-00071,cb,writingTime,frequency,all,2,-0.033994527592011145,0.8868591649005152,18
sub-00071,cb,writingTime,old20,all,2,0.6151710751638305,0.0038903728985620165,18
sub-00071,cb,score,length,all,3,,,18
sub-00071,cb,score,frequency,all,3,,,18
sub-00071,cb,score,old20,all,3,,,18
sub-00071,cb,writingTime,length,all,3,0.001688641795374896,0.9943625621176484,18
sub-00071,cb,writingTime,frequency,all,3,-0.01493658619692126,0.950164301102322,18
sub-00071,cb,writingTime,old20,all,3,0.18271901693816672,0.44067463308225174,18
sub-00071,cb,score,length,all,4,-0.32444284226152514,0.16282885489702595,18
sub-00071,cb,score,frequency,all,4,0.09762066588120523,0.6822149008754161,18
sub-00071,cb,score,old20,all,4,-0.15070070286631254,0.5259523944029523,18
sub-00071,cb,writingTime,length,all,4,0.3522258408321337,0.1277410229753336,18
sub-00071,cb,writingTime,frequency,all,4,-0.2909335530991595,0.21333295217488008,18
sub-00071,cb,writingTime,old20,all,4,0.27588420652631923,0.2390471362353082,18
sub-00074,br,score,length,all,2,3.5665786850516695e-19,1.0,18
sub-00074,br,score,frequency,all,2,0.1602246574565578,0.499809996418798,18
sub-00074,br,score,old20,all,2,-0.0198037274915262,0.9339549282898456,18
sub-00074,br,writingTime,length,all,2,0.7282094724324106,0.00027219689457028796,18
sub-00074,br,writingTime,frequency,all,2,-0.2517066047689792,0.2843756683169971,18
sub-00074,br,writingTime,old20,all,2,0.6705055378961472,0.0012147774572691657,18
sub-00074,br,score,length,all,3,-0.32444284226152514,0.16282885489702595,18
sub-00074,br,score,frequency,all,3,0.0812788179079001,0.7333675984432506,18
sub-00074,br,score,old20,all,3,-0.2640754657661055,0.26056548589145256,18
sub-00074,br,writingTime,length,all,3,0.31712134445407153,0.17308254881410667,18
sub-00074,br,writingTime,frequency,all,3,-0.037431291414110286,0.8755022649529637,18
sub-00074,br,writingTime,old20,all,3,0.07826612422824787,0.7429245609692827,18
sub-00074,br,score,length,all,4,0.19802950859533489,0.4026341520761195,18
sub-00074,br,score,frequency,all,4,-0.09409012481591629,0.6931623969317304,18
sub-00074,br,score,old20,all,4,-0.038061880240364644,0.8734209400191533,18
sub-00074,br,writingTime,length,all,4,0.48934865916699277,0.02853702222191159,18
sub-00074,br,writingTime,frequency,all,4,-0.07079889528047428,0.7667662959642633,18
sub-00074,br,writingTime,old20,all,4,0.5636691215398542,0.009644636221641715,18
sub-00076,br,score,length,all,2,-0.19802950859533486,0.40263415207611986,18
sub-00076,br,score,frequency,all,2,0.2520892879100619,0.2836194885427909,18
sub-00076,br,score,old20,all,2,-0.29010144747838185,0.21470500471721726,18
sub-00076,br,writingTime,length,all,2,0.6188814484771707,0.003622392738947929,18
sub-00076,br,writingTime,frequency,all,2,-0.17340862844676308,0.4646937274606536,18
sub-00076,br,writingTime,old20,all,2,0.6272533896684614,0.003073563751159676,18
sub-00076,br,score,length,all,3,0.32444284226152514,0.16282885489702595,18
sub-00076,br,score,frequency,all,3,0.028362027415332017,0.9055169751046754,18
sub-00076,br,score,old20,all,3,0.25931734926581534,0.26957085669474323,18
sub-00076,br,writingTime,length,all,3,0.06313294077619148,0.7914540852494059,18
sub-00076,br,writingTime,frequency,all,3,0.14046494823929745,0.5547407936169869,18
sub-00076,br,writingTime,old20,all,3,0.002205674513771686,0.9926365163228311,18
sub-00076,br,score,length,all,4,-0.23570226039551584,0.31711321812807236,18
sub-00076,br,score,frequency,all,4,0.060104390660114956,0.8012616916695638,18
sub-00076,br,score,old20,all,4,0.007550449822009339,0.9747968779400298,18
sub-00076,br,writingTime,length,all,4,0.14267508480026103,0.5484656297497106,18
sub-00076,br,writingTime,frequency,all,4,0.3400694523829782,0.14236196078173832,18
sub-00076,br,writingTime,old20,all,4,0.2857597363269355,0.22195818281435764,18
sub-00077,br,score,length,all,2,-0.16222142113076257,0.49441028491912387,18
sub-00077,br,score,frequency,all,2,0.10613606251254135,0.6560641096115456,18
sub-00077,br,score,old20,all,2,0.039607454983052466,0.8683230186645392,18
sub-00077,br,writingTime,length,all,2,0.6461590855234264,0.002083975679861178,18
sub-00077,br,writingTime,frequency,all,2,-0.3018511351317529,0.19586575233669695,18
sub-00077,br,writingTime,old20,all,2,0.5697100802299696,0.008734728212924854,18
sub-00077,br,score,length,all,3,0.4419417382415922,0.05106060757367964,18
sub-00077,br,score,frequency,all,3,0.09782215099772996,0.6815919514420299,18
sub-00077,br,score,old20,all,3,0.33184238378173364,0.1528990879206112,18
sub-00077,br,writingTime,length,all,3,0.21951039281611687,0.35243220709855383,18
sub-00077,br,writingTime,frequency,all,3,0.04077016957598337,0.8644912068885852,18
sub-00077,br,writingTime,old20,all,3,-0.07829731199566922,0.7428254377558223,18
sub-00077,br,score,length,all,4,0.32444284226152514,0.16282885489702595,18
sub-00077,br,score,frequency,all,4,0.01230462122455999,0.9589379654723618,18
sub-00077,br,score,old20,all,4,0.031179455765443974,0.8961776075084826,18
sub-00077,br,writingTime,length,all,4,0.042811017901913294,0.8577725264947531,18
sub-00077,br,writingTime,frequency,all,4,-0.21381222526288288,0.36538113738142086,18
sub-00077,br,writingTime,old20,all,4,0.19826945385997288,0.402052725254475,18
sub-00079,br,score,length,all,2,-0.32444284226152514,0.16282885489702595,18
sub-00079,br,score,frequency,all,2,0.15418066673364686,0.5163267604024613,18
sub-00079,br,score,old20,all,2,-0.33666336735594615,0.1466607552984412,18
sub-00079,br,writingTime,length,all,2,0.6761421039285062,0.0010646983097235272,18
sub-00079,br,writingTime,frequency,all,2,-0.10849941581580658,0.6488724667056213,18
sub-00079,br,writingTime,old20,all,2,0.5789167717949746,0.007483559144424513,18
sub-00079,br,score,length,all,3,0.16222142113076257,0.49441028491912387,18
sub-00079,br,score,frequency,all,3,0.07803218370310626,0.7436682117253774,18
sub-00079,br,score,old20,all,3,-0.21649430076320383,0.35925276491811575,18
sub-00079,br,writingTime,length,all,3,0.6642754850577726,0.0014009958084694374,18
sub-00079,br,writingTime,frequency,all,3,0.20510155524557888,0.38569153797897043,18
sub-00079,br,writingTime,old20,all,3,0.3863154863618453,0.09247962390609141,18
sub-00079,br,score,length,all,4,6.378763761362146e-19,1.0,18
sub-00079,br,score,frequency,all,4,0.09610545292810319,0.6869059368571195,18
sub-00079,br,score,old20,all,4,0.13511097498359056,0.570073573487617,18
sub-00079,br,writingTime,length,all,4,0.05038153192237036,0.8329351903256672,18
sub-00079,br,writingTime,frequency,all,4,0.05026201429000285,0.8333261845225735,18
sub-00079,br,writingTime,old20,all,4,0.06198012344512436,0.7951838782652059,18
sub-00080,br,score,length,all,2,,,18
sub-00080,br,score,frequency,all,2,,,18
sub-00080,br,score,old20,all,2,,,18
sub-00080,br,writingTime,length,all,2,0.8067282803827518,1.730124955583724e-05,18
