subject,script,column1,column2,stimuli,repetition,correlation,p_value,degrees_of_freedom
sub-00084,br,checkingTime,frequency,all,5,-0.06311588296302109,0.7593711585979477,24
sub-00084,br,readingTime,frequency,all,6,0.06455722928026145,0.7540404721577798,24
sub-00084,br,checkingTime,frequency,all,6,0.029090447757972326,0.8878169513558747,24
sub-00084,br,readingTime,frequency,all,7,-0.1215558278774127,0.5541635436203289,24
sub-00084,br,checkingTime,frequency,all,7,0.11311362655807504,0.5822004934954518,24
sub-00085,br,readingTime,frequency,all,1,-0.13067426881634403,0.5245951203994403,24
sub-00085,br,checkingTime,frequency,all,1,0.08171695935533842,0.691479114720617,24
sub-00085,br,readingTime,frequency,all,2,0.2267129887835706,0.2653909739410142,24
sub-00085,br,checkingTime,frequency,all,2,-0.08391861373826144,0.6835833970238265,24
sub-00085,br,readingTime,frequency,all,3,0.18042192526591286,0.3777771672450972,24
sub-00085,br,checkingTime,frequency,all,3,-0.23681712635196264,0.24409637573689313,24
sub-00085,br,readingTime,frequency,all,4,-0.10730493928756794,0.601843628587301,24
sub-00085,br,checkingTime,frequency,all,4,-0.02594126725171119,0.8998978273400049,24
sub-00085,br,readingTime,frequency,all,5,-0.2162194402248419,0.28873603798328357,24
sub-00085,br,checkingTime,frequency,all,5,0.2092040087244983,0.30504331193986506,24
sub-00085,br,readingTime,frequency,all,6,-0.14301203876657784,0.48583237361441634,24
sub-00085,br,checkingTime,frequency,all,6,0.18891819216557662,0.3553393126661773,24
sub-00085,br,readingTime,frequency,all,7,-0.4112962223749336,0.03684596856058576,24
sub-00085,br,checkingTime,frequency,all,7,0.06783112995295074,0.7419732751941053,24
sub-00086,br,readingTime,frequency,all,1,-0.18767651032006455,0.35856837378419576,24
sub-00086,br,checkingTime,frequency,all,1,-0.15032117859647173,0.46357406574064863,24
sub-00086,br,readingTime,frequency,all,2,-0.045921315427270265,0.8237262506475054,24
sub-00086,br,checkingTime,frequency,all,2,-0.24093230260348145,0.23575510992432538,24
sub-00086,br,readingTime,frequency,all,3,-0.44279709957533275,0.023490922376597743,24
sub-00086,br,checkingTime,frequency,all,3,-0.03419789244647247,0.8682766853742283,24
sub-00086,br,readingTime,frequency,all,4,0.0045087386053165555,0.9825600283517413,24
sub-00086,br,checkingTime,frequency,all,4,0.5091536963963159,0.007895147874463878,24
sub-00086,br,readingTime,frequency,all,5,0.050012620402968236,0.8082959534516059,24
sub-00086,br,checkingTime,frequency,all,5,-0.2830695094344634,0.161141559623481,24
sub-00086,br,readingTime,frequency,all,6,0.15238334273388787,0.4573919399000453,24
sub-00086,br,checkingTime,frequency,all,6,0.014184684835766471,0.9451694689888135,24
sub-00086,br,readingTime,frequency,all,7,0.08492344563161272,0.6799904791354643,24
sub-00086,br,checkingTime,frequency,all,7,-0.3500221269930739,0.07961416238487753,24
sub-00087,br,readingTime,frequency,all,1,-0.13406548684909023,0.5137950141627416,24
sub-00087,br,checkingTime,frequency,all,1,0.028514992444424684,0.8900227696580516,24
sub-00087,br,readingTime,frequency,all,2,-0.06777077566358483,0.7421952071156563,24
sub-00087,br,checkingTime,frequency,all,2,0.04736622185376386,0.8182692107042142,24
sub-00087,br,readingTime,frequency,all,3,0.17291764158542472,0.398257608600462,24
sub-00087,br,checkingTime,frequency,all,3,0.01619971086020686,0.9373944866690835,24
sub-00087,br,readingTime,frequency,all,4,-0.08012378701409212,0.6972123560361255,24
sub-00087,br,checkingTime,frequency,all,4,-0.00218065428077588,0.9915646650189492,24
sub-00087,br,readingTime,frequency,all,5,0.16862737202617537,0.4102419161060391,24
sub-00087,br,checkingTime,frequency,all,5,-0.16338277144715063,0.4251606843546537,24
sub-00087,br,readingTime,frequency,all,6,-0.38719865473201365,0.05067382676246448,24
sub-00087,br,checkingTime,frequency,all,6,0.050889864803173035,0.8049963005401508,24
sub-00087,br,readingTime,frequency,all,7,-0.1219511718891734,0.5528659142122455,24
sub-00087,br,checkingTime,frequency,all,7,0.49493104353275696,0.010153239423650581,24
sub-00088,br,readingTime,frequency,all,1,0.33874581329404563,0.09049567127250549,24
sub-00088,br,checkingTime,frequency,all,1,0.06868370458069256,0.7388403811956799,24
sub-00088,br,readingTime,frequency,all,2,0.022459453856711217,0.9132799547884327,24
sub-00088,br,checkingTime,frequency,all,2,0.14826386499266123,0.4697847834918806,24
sub-00088,br,readingTime,frequency,all,3,0.4551993242555604,0.019456674203361703,24
sub-00088,br,checkingTime,frequency,all,3,-0.056270483416454374,0.7848307531983212,24
sub-00088,br,readingTime,frequency,all,4,-0.12615725805234695,0.5391474442042307,24
sub-00088,br,checkingTime,frequency,all,4,-0.11861917597384568,0.5638458519608118,24
sub-00088,br,readingTime,frequency,all,5,0.15277299035327263,0.45622871016153593,24
sub-00088,br,checkingTime,frequency,all,5,0.1538523776102254,0.45301452070889714,24
sub-00088,br,readingTime,frequency,all,6,-0.04296218742294657,0.834926785882746,24
sub-00088,br,checkingTime,frequency,all,6,-0.21691172149381815,0.28715724361475503,24
sub-00088,br,readingTime,frequency,all,7,-0.05998201963297289,0.770998158256679,24
sub-00088,br,checkingTime,frequency,all,7,-0.13391455623743362,0.514273373036586,24
sub-00089,br,readingTime,frequency,all,1,-0.08078006197483975,0.6948486822890834,24
sub-00089,br,checkingTime,frequency,all,1,-0.24397109638095366,0.22971821580716667,24
sub-00089,br,readingTime,frequency,all,2,-0.2327751645561028,0.2524757771657348,24
sub-00089,br,checkingTime,frequency,all,2,-0.16272901825955555,0.42704088538435575,24
sub-00089,br,readingTime,frequency,all,3,0.20067429967963354,0.32562466374832144,24
sub-00089,br,checkingTime,frequency,all,3,0.17149042890503416,0.40222224301627546,24
sub-00089,br,readingTime,frequency,all,4,-0.18615059831489866,0.36256015041259537,24
sub-00089,br,checkingTime,frequency,all,4,-0.08282253546526648,0.6875102385574168,24
sub-00089,br,readingTime,frequency,all,5,0.17366999883981143,0.39617654787777684,24
sub-00089,br,checkingTime,frequency,all,5,-0.0015460286614862294,0.9940195092563183,24
sub-00089,br,readingTime,frequency,all,6,-0.12976441601841815,0.5275111457396774,24
sub-00089,br,checkingTime,frequency,all,6,0.14710945562063524,0.47328852006067945,24
sub-00089,br,readingTime,frequency,all,7,0.15810376442851612,0.44047194883896934,24
sub-00089,br,checkingTime,frequency,all,7,0.05828913723268059,0.7772992158450924,24
sub-00090,br,readingTime,frequency,all,1,0.0303126992732561,0.883134569526019,24
sub-00090,br,checkingTime,frequency,all,1,0.19827925398550963,0.33155200670587326,24
sub-00090,br,readingTime,frequency,all,2,0.17397357765931856,0.3953385759207988,24
sub-00090,br,checkingTime,frequency,all,2,-0.17931000200240538,0.38077281215754977,24
sub-00090,br,readingTime,frequency,all,3,-0.02698775099216899,0.8958807690458417,24
sub-00090,br,checkingTime,frequency,all,3,-0.19297605901867473,0.34490695497005064,24
sub-00090,br,readingTime,frequency,all,4,-0.1738580755334194,0.3956572794836147,24
sub-00090,br,checkingTime,frequency,all,4,-0.12499501773167515,0.5429221604754803,24
sub-00090,br,readingTime,frequency,all,5,0.31401950141330315,0.11822645889336918,24
sub-00090,br,checkingTime,frequency,all,5,-0.07578595828288238,0.7129040273136703,24
sub-00090,br,readingTime,frequency,all,6,-0.1550013556901558,0.44960629642584493,24
sub-00090,br,checkingTime,frequency,all,6,0.11551941245902067,0.5741478848465257,24
sub-00090,br,readingTime,frequency,all,7,-0.17219821659559661,0.40025332807800973,24
sub-00090,br,checkingTime,frequency,all,7,0.5924365916023308,0.0014282531113895282,24
sub-00092,cb,readingTime,frequency,all,1,0.09595195721781502,0.6410173186884776,24
sub-00092,cb,checkingTime,frequency,all,1,0.42000591348118116,0.03266232158561324,24
sub-00092,cb,readingTime,frequency,all,2,0.23833764458871923,0.2409920706882406,24
sub-00092,cb,checkingTime,frequency,all,2,-0.12528388965877418,0.5419828147971726,24
sub-00092,cb,readingTime,frequency,all,3,-0.12443014290154727,0.5447611948909814,24
sub-00092,cb,checkingTime,frequency,all,3,-0.20933557937638064,0.30473232010352264,24
sub-00092,cb,readingTime,frequency,all,4,-0.5114971454717933,0.007566935106619589,24
sub-00092,cb,checkingTime,frequency,all,4,-0.11341151170198602,0.581200744357007,24
sub-00092,cb,readingTime,frequency,all,5,0.08602063533782377,0.676075077491486,24
sub-00092,cb,checkingTime,frequency,all,5,-0.22301132977475122,0.27348281967350707,24
sub-00092,cb,readingTime,frequency,all,6,-0.021578342951421636,0.9166702431470116,24
sub-00092,cb,checkingTime,frequency,all,6,-0.11654700918478894,0.570723447460384,24
sub-00092,cb,readingTime,frequency,all,7,-0.037786471333819745,0.8545915858526544,24
sub-00092,cb,checkingTime,frequency,all,7,-0.13478606864232556,0.5115141960824171,24
sub-00093,cb,readingTime,frequency,all,1,-0.02723830156287143,0.8949193663357151,24
sub-00093,cb,checkingTime,frequency,all,1,0.056008237288152,0.785810586716112,24
sub-00093,cb,readingTime,frequency,all,2,0.1431611174234986,0.48537305364086974,24
sub-00093,cb,checkingTime,frequency,all,2,-0.07365903408311229,0.7206401841497574,24
sub-00093,cb,readingTime,frequency,all,3,-0.29791496888078894,0.1393626806126089,24
sub-00093,cb,checkingTime,frequency,all,3,-0.10301055323182431,0.6165429306176762,24
sub-00093,cb,readingTime,frequency,all,4,-0.27938855118051936,0.16689434891804905,24
sub-00093,cb,checkingTime,frequency,all,4,-0.15895536788007614,0.4379821390663443,24
sub-00093,cb,readingTime,frequency,all,5,-0.015266043004276334,0.9409963939128982,24
sub-00093,cb,checkingTime,frequency,all,5,0.17558769279538194,0.3908999832694103,24
sub-00093,cb,readingTime,frequency,all,6,-0.15389902630011748,0.45287588098543397,24
sub-00093,cb,checkingTime,frequency,all,6,-0.20993558945164306,0.30331658212575163,24
sub-00093,cb,readingTime,frequency,all,7,0.08832274158312341,0.6678865418916147,24
sub-00093,cb,checkingTime,frequency,all,7,-0.118049415977484,0.5657331759036561,24
sub-00094,cb,readingTime,frequency,all,1,0.20027203532561647,0.326615667127635,24
sub-00094,cb,checkingTime,frequency,all,1,0.006810594941893683,0.9736588773521295,24
sub-00094,cb,readingTime,frequency,all,2,-0.20818958274249674,0.3074477116119888,24
sub-00094,cb,checkingTime,frequency,all,2,-0.33331339780811703,0.09612101812451967,24
sub-00094,cb,readingTime,frequency,all,3,0.09147703177009776,0.6567267800957278,24
sub-00094,cb,checkingTime,frequency,all,3,-0.2207791477661802,0.278437837989834,24
sub-00094,cb,readingTime,frequency,all,4,-0.024988402328600046,0.903557609432399,24
sub-00094,cb,checkingTime,frequency,all,4,0.09264378207638278,0.6526167940776451,24
sub-00094,cb,readingTime,frequency,all,5,0.014773286795972805,0.9428978104889756,24
sub-00094,cb,checkingTime,frequency,all,5,0.043465409303044863,0.8330197757747642,24
sub-00094,cb,readingTime,frequency,all,6,0.07338992933212114,0.7216209138671239,24
sub-00094,cb,checkingTime,frequency,all,6,-0.028527903045592187,0.8899732723230875,24
sub-00094,cb,readingTime,frequency,all,7,0.17760805459419243,0.38538439148990733,24
sub-00094,cb,checkingTime,frequency,all,7,-0.06155541851579611,0.7651544733828696,24
sub-00095,cb,readingTime,frequency,all,1,-0.08059988802215516,0.6954973307472258,24
sub-00095,cb,checkingTime,frequency,all,1,0.13976678751521604,0.4958854677921716,24
sub-00095,cb,readingTime,frequency,all,2,0.19510746765708248,0.33950137860210455,24
sub-00095,cb,checkingTime,frequency,all,2,0.2834347147496275,0.1605785410451452,24
sub-00095,cb,readingTime,frequency,all,3,-0.12277285184470618,0.550173401989764,24
sub-00095,cb,checkingTime,frequency,all,3,-0.07805730580630807,0.7046729956588528,24
sub-00095,cb,readingTime,frequency,all,4,0.0053801084610845176,0.9791901942156214,24
sub-00095,cb,checkingTime,frequency,all,4,-0.3707505558553913,0.06224178217054688,24
sub-00095,cb,readingTime,frequency,all,5,0.18686029183833935,0.3607003680815615,24
sub-00095,cb,checkingTime,frequency,all,5,0.12121406562692616,0.5552864256295825,24
sub-00095,cb,readingTime,frequency,all,6,0.0341955338269757,0.8682856926016166,24
sub-00095,cb,checkingTime,frequency,all,6,-0.15107275194686406,0.461315907265621,24
sub-00095,cb,readingTime,frequency,all,7,-0.2021840015505916,0.3219217641755671,24
sub-00095,cb,checkingTime,frequency,all,7,-0.0018010327192365882,0.9930331008302333,24
sub-00097,cb,readingTime,frequency,all,1,-0.026917390169328568,0.89615078060188,24
sub-00097,cb,checkingTime,frequency,all,1,-0.21852151023156008,0.28350713587027027,24
sub-00097,cb,readingTime,frequency,all,2,0.14249105667134968,0.48743927648929697,24
sub-00097,cb,checkingTime,frequency,all,2,-0.27650319945037777,0.17150358150904288,24
sub-00097,cb,readingTime,frequency,all,3,-0.1695843360258521,0.4075515374353571,24
sub-00097,cb,checkingTime,frequency,all,3,-0.1296418525381726,0.5279045449218387,24
sub-00097,cb,readingTime,frequency,all,4,-0.15645809210522646,0.4453048032745286,24
sub-00097,cb,checkingTime,frequency,all,4,-0.14165967746953465,0.49000911007950354,24
sub-00097,cb,readingTime,frequency,all,5,0.08232382196060489,0.6892995658395253,24
sub-00097,cb,checkingTime,frequency,all,5,0.09872328601025501,0.6313628057831051,24
sub-00097,cb,readingTime,frequency,all,6,0.011138068619106913,0.956933908755594,24
sub-00097,cb,checkingTime,frequency,all,6,0.5545958693985855,0.00327929416114189,24
sub-00097,cb,readingTime,frequency,all,7,0.06424608450700223,0.7551902936116406,24
sub-00097,cb,checkingTime,frequency,all,7,0.08648627680212322,0.674415869754003,24
sub-00098,cb,readingTime,frequency,all,1,-0.12289920157527921,0.5497599112606509,24
sub-00098,cb,checkingTime,frequency,all,1,0.06488760093715344,0.7528201570593229,24
sub-00098,cb,readingTime,frequency,all,2,0.12458075087861582,0.5442705851267386,24
sub-00098,cb,checkingTime,frequency,all,2,-0.036667113490211914,0.8588560699210783,24
sub-00098,cb,readingTime,frequency,all,3,-0.45818204331247653,0.018576205365250457,24
sub-00098,cb,checkingTime,frequency,all,3,-0.11049864618367769,0.591008845234681,24
sub-00098,cb,readingTime,frequency,all,4,0.013023243391664977,0.9496531600052021,24
sub-00098,cb,checkingTime,frequency,all,4,-0.02174918534223556,0.9160127728415315,24
sub-00098,cb,readingTime,frequency,all,5,-0.054279857898318795,0.7922762334163995,24
sub-00098,cb,checkingTime,frequency,all,5,0.46281152094295785,0.017274407326433688,24
sub-00098,cb,readingTime,frequency,all,6,-0.04165526134649815,0.8398837342895714,24
sub-00098,cb,checkingTime,frequency,all,6,-0.11361722797545823,0.5805107675213995,24
sub-00098,cb,readingTime,frequency,all,7,0.09685820630332645,0.6378538508999807,24
sub-00098,cb,checkingTime,frequency,all,7,-0.025417349397947278,0.9019098594117327,24
sub-00100,br,readingTime,frequency,all,1,0.18568632214571193,0.3637798406638397,24
sub-00100,br,checkingTime,frequency,all,1,0.15717136441738846,0.44320666848758755,24
sub-00100,br,readingTime,frequency,all,2,-0.31094099550893894,0.12207260218475025,24
sub-00100,br,checkingTime,frequency,all,2,0.21470107351794487,0.29221790808100045,24
sub-00100,br,readingTime,frequency,all,3,-0.05553535331968369,0.7875782309730628,24
sub-00100,br,checkingTime,frequency,all,3,0.20329857604233798,0.31920458335635926,24
sub-00100,br,readingTime,frequency,all,4,0.08997395688726645,0.6620358472145276,24
sub-00100,br,checkingTime,frequency,all,4,-0.15592014295827755,0.4468907122079705,24
sub-00100,br,readingTime,frequency,all,5,-0.14869657041864878,0.46847494950216073,24
sub-00100,br,checkingTime,frequency,all,5,0.11201696801080485,0.5858875113678933,24
sub-00100,br,readingTime,frequency,all,6,0.03841085913328522,0.8522145370109244,24
sub-00100,br,checkingTime,frequency,all,6,0.03232081970035325,0.8754499257512763,24
sub-00100,br,readingTime,frequency,all,7,-0.026717790887536605,0.8969168094060838,24
sub-00100,br,checkingTime,frequency,all,7,0.04197452642533242,0.8386722599417398,24
sub-00101,cb,readingTime,frequency,all,1,-0.2337000683428215,0.2505420157925461,24
sub-00101,cb,checkingTime,frequency,all,1,0.349272178039632,0.08030538418061428,24
sub-00101,cb,readingTime,frequency,all,2,0.19254852515281254,0.3459973964128826,24
sub-00101,cb,checkingTime,frequency,all,2,0.13237887289512482,0.5191528506355849,24
sub-00101,cb,readingTime,frequency,all,3,-0.1921432030151346,0.34703308163000335,24
sub-00101,cb,checkingTime,frequency,all,3,0.4923905798575919,0.010608314845313811,24
sub-00101,cb,readingTime,frequency,all,4,-0.10431523885872779,0.6120615233544271,24
sub-00101,cb,checkingTime,frequency,all,4,-0.06726893939890073,0.7440413110039008,24
sub-00101,cb,readingTime,frequency,all,5,-0.048826747750074964,0.8127615435973539,24
sub-00101,cb,checkingTime,frequency,all,5,-0.23859933593130891,0.24046043554582078,24
sub-00101,cb,readingTime,frequency,all,6,0.050043977900434224,0.8081779504989584,24
sub-00101,cb,checkingTime,frequency,all,6,0.13181981070996668,0.52093475025743,24
sub-00101,cb,readingTime,frequency,all,7,-0.2881194043585114,0.1534794055028274,24
sub-00101,cb,checkingTime,frequency,all,7,-0.25412467052995286,0.21029769780628396,24
sub-00104,cb,readingTime,frequency,all,1,0.10051563313681615,0.6251498556795823,24
sub-00104,cb,checkingTime,frequency,all,1,0.517441521817164,0.006785313419666256,24
sub-00104,cb,readingTime,frequency,all,2,-0.23435108003263283,0.24918671830744255,24
sub-00104,cb,checkingTime,frequency,all,2,-0.04911513083277003,0.8116750616200521,24
sub-00104,cb,readingTime,frequency,all,3,0.34206542083065056,0.08718235465537916,24
sub-00104,cb,checkingTime,frequency,all,3,0.2441217315790555,0.22942166547085097,24
sub-00104,cb,readingTime,frequency,all,4,0.2423744886805462,0.23287708868188436,24
sub-00104,cb,checkingTime,frequency,all,4,-0.09831838543332201,0.6327697450241747,24
sub-00104,cb,readingTime,frequency,all,5,-0.17208228200711978,0.4005754616088449,24
sub-00104,cb,checkingTime,frequency,all,5,-0.09607635941914527,0.6405827015273211,24
sub-00104,cb,readingTime,frequency,all,6,0.07500629693327482,0.7157366897067134,24
sub-00104,cb,checkingTime,frequency,all,6,-0.13520664536938215,0.5101852580678451,24
sub-00104,cb,readingTime,frequency,all,7,-0.14490307744275907,0.4800223223834342,24
sub-00104,cb,checkingTime,frequency,all,7,-0.33727567329854796,0.09199293835458366,24
sub-00106,cb,readingTime,frequency,all,1,0.30040724675912056,0.13592539648640017,24
sub-00106,cb,checkingTime,frequency,all,1,0.09658481131266994,0.6388075512559823,24
sub-00106,cb,readingTime,frequency,all,2,-0.1370488476652537,0.5043842541721841,24
sub-00106,cb,checkingTime,frequency,all,2,0.16676587168286408,0.4155034709668116,24
sub-00106,cb,readingTime,frequency,all,3,-0.228555675593774,0.26142100968104587,24
sub-00106,cb,checkingTime,frequency,all,3,-0.1313682605731945,0.5223761250846073,24
sub-00106,cb,readingTime,frequency,all,4,0.3543964057569083,0.0756722178630082,24
sub-00106,cb,checkingTime,frequency,all,4,0.11620935573703686,0.5718476633603211,24
sub-00106,cb,readingTime,frequency,all,5,-0.14669566750576318,0.47454767109987406,24
sub-00106,cb,checkingTime,frequency,all,5,0.16641958230889073,0.41648635954780017,24
sub-00106,cb,readingTime,frequency,all,6,0.03863409729778208,0.8513649714242153,24
sub-00106,cb,checkingTime,frequency,all,6,-0.06442105615011945,0.7545436311672731,24
sub-00106,cb,readingTime,frequency,all,7,0.12397115836417875,0.5462576167377178,24
sub-00106,cb,checkingTime,frequency,all,7,-0.1689616843623258,0.4093009203450152,24
sub-00107,cb,readingTime,frequency,all,1,-0.2347732955577737,0.24831030488946787,24
sub-00107,cb,checkingTime,frequency,all,1,0.1641935391140625,0.4228352070124973,24
sub-00107,cb,readingTime,frequency,all,2,-0.006623411907337709,0.974382603081294,24
sub-00107,cb,checkingTime,frequency,all,2,-0.09011237760045332,0.6615462561027525,24
sub-00107,cb,readingTime,frequency,all,3,-0.08492956575198174,0.6799686165106777,24
sub-00107,cb,checkingTime,frequency,all,3,0.23975746802570744,0.23811693717980348,24
sub-00107,cb,readingTime,frequency,all,4,-0.030366117216935825,0.882930014160458,24
sub-00107,cb,checkingTime,frequency,all,4,-0.11275620761478178,0.5834010383669951,24
sub-00107,cb,readingTime,frequency,all,5,-0.3345813456571204,0.09478520646513885,24
sub-00107,cb,checkingTime,frequency,all,5,-0.27118070765814967,0.18023851068095867,24
sub-00107,cb,readingTime,frequency,all,6,-0.07029577109745039,0.7329277500902601,24
sub-00107,cb,checkingTime,frequency,all,6,0.06577660354555366,0.7495392677277699,24
sub-00107,cb,readingTime,frequency,all,7,-0.255076643895537,0.2085357716091807,24
sub-00107,cb,checkingTime,frequency,all,7,-0.13001754475374758,0.5266991067979159,24
sub-00108,br,readingTime,frequency,all,1,-0.09433003867845755,0.6466942246577474,24
sub-00108,br,checkingTime,frequency,all,1,0.17216745173014047,0.4003387965111198,24
sub-00108,br,readingTime,frequency,all,2,0.3634956281201953,0.06795134638361329,24
sub-00108,br,checkingTime,frequency,all,2,-0.14229647756454095,0.4880401188922812,24
sub-00108,br,readingTime,frequency,all,3,-0.1977650538034735,0.33283302319573294,24
sub-00108,br,checkingTime,frequency,all,3,-0.2557703282535062,0.20725821405226524,24
sub-00108,br,readingTime,frequency,all,4,0.0613045509229613,0.7660853795998732,24
sub-00108,br,checkingTime,frequency,all,4,0.3613236742349407,0.0697366906357746,24
sub-00108,br,readingTime,frequency,all,5,-0.4659530582800949,0.01643438426272093,24
sub-00108,br,checkingTime,frequency,all,5,0.0912928923798994,0.6573763210216534,24
sub-00108,br,readingTime,frequency,all,6,0.26681829819798014,0.18762476837376338,24
sub-00108,br,checkingTime,frequency,all,6,0.0623373092587133,0.7622551161964268,24
sub-00108,br,readingTime,frequency,all,7,-0.15358764644328257,0.45380172529289325,24
sub-00108,br,checkingTime,frequency,all,7,-0.19067858199288318,0.35079086830296363,24
sub-00111,cb,readingTime,frequency,all,1,-0.0578319170782189,0.7790034017883034,24
sub-00111,cb,checkingTime,frequency,all,1,0.11506575337378533,0.5756625824725083,24
sub-00111,cb,readingTime,frequency,all,2,0.22066258119329288,0.27869815388867347,24
sub-00111,cb,checkingTime,frequency,all,2,-0.11673016907132333,0.5701140297708078,24
sub-00111,cb,readingTime,frequency,all,3,0.4898398296273521,0.011082171210782327,24
sub-00111,cb,checkingTime,frequency,all,3,-0.25245814421822954,0.2134063420425807,24
sub-00111,cb,readingTime,frequency,all,4,-0.2765970640141431,0.17135224830061546,24
sub-00111,cb,checkingTime,frequency,all,4,-0.07513863319899933,0.7152556267931335,24
sub-00111,cb,readingTime,frequency,all,5,0.09007839270910642,0.6616664474019625,24
sub-00111,cb,checkingTime,frequency,all,5,-0.09118290365338451,0.6577644154275475,24
sub-00111,cb,readingTime,frequency,all,6,-0.1377565068050986,0.5021645609512648,24
sub-00111,cb,checkingTime,frequency,all,6,-0.10463202208954366,0.6109754572241713,24
sub-00111,cb,readingTime,frequency,all,7,0.15688693317406083,0.4440427060809023,24
sub-00111,cb,checkingTime,frequency,all,7,-0.045990312132686194,0.8234654843004834,24
sub-00113,cb,readingTime,frequency,all,1,0.22361680833612663,0.2721485630645841,24
sub-00113,cb,checkingTime,frequency,all,1,0.2812032311717896,0.1640404945062237,24
sub-00113,cb,readingTime,frequency,all,2,0.11729111529777826,0.5682494335133919,24
sub-00113,cb,checkingTime,frequency,all,2,0.11664747942018376,0.570389122486251,24
sub-00113,cb,readingTime,frequency,all,3,-0.09331196437158315,0.6502674876166343,24
sub-00113,cb,checkingTime,frequency,all,3,-0.03917117463338904,0.8493217079125244,24
sub-00113,cb,readingTime,frequency,all,4,0.050404664737840464,0.806820926257549,24
sub-00113,cb,checkingTime,frequency,all,4,-0.15473048035836726,0.4504085682082549,24
sub-00113,cb,readingTime,frequency,all,5,0.3474202394118098,0.08203183498346216,24
sub-00113,cb,checkingTime,frequency,all,5,-0.2986099561527723,0.13839794249928988,24
sub-00113,cb,readingTime,frequency,all,6,0.2329006806761803,0.2522127825718557,24
sub-00113,cb,checkingTime,frequency,all,6,-0.07907938649745173,0.7009795927914741,24
sub-00113,cb,readingTime,frequency,all,7,-0.016933228395600238,0.934565557381593,24
sub-00113,cb,checkingTime,frequency,all,7,-0.16107283137961118,0.43182433227958594,24
sub-00114,cb,readingTime,frequency,all,1,0.04594356114989426,0.8236421731083807,24
sub-00114,cb,checkingTime,frequency,all,1,0.13630375794579125,0.5067265765461346,24
sub-00114,cb,readingTime,frequency,all,2,-0.0884822486737924,0.6673205342498845,24
sub-00114,cb,checkingTime,frequency,all,2,0.1445756462417515,0.4810257804685324,24
sub-00114,cb,readingTime,frequency,all,3,0.011311891259659562,0.9562624374662674,24
sub-00114,cb,checkingTime,frequency,all,3,-0.24129845671020447,0.23502219425429788,24
sub-00114,cb,readingTime,frequency,all,4,-0.19542119659951518,0.33871003156200297,24
sub-00114,cb,checkingTime,frequency,all,4,-0.33650117996502243,0.09278917227966367,24
sub-00114,cb,readingTime,frequency,all,5,-0.25717450853871804,0.20468842913096633,24
sub-00114,cb,checkingTime,frequency,all,5,-0.08784524153944183,0.6695819969859897,24
sub-00114,cb,readingTime,frequency,all,6,-0.1863063809465782,0.36215143476060885,24
sub-00114,cb,checkingTime,frequency,all,6,-0.05648224206761047,0.7840397894474767,24
sub-00114,cb,readingTime,frequency,all,7,-0.48004749863224894,0.013067708035722514,24
sub-00114,cb,checkingTime,frequency,all,7,0.1268859465703524,0.5367871100430587,24
sub-51175,br,readingTime,frequency,all,1,0.04678469988421562,0.8204644936430443,24
sub-51175,br,checkingTime,frequency,all,1,0.12839922259099704,0.5319009712625846,24
sub-51175,br,readingTime,frequency,all,2,0.17011159334590548,0.4060734390980688,24
sub-51175,br,checkingTime,frequency,all,2,0.374589512364795,0.05937473069315119,24
sub-51175,br,readingTime,frequency,all,3,-0.36083871849367893,0.07014019863753147,24
sub-51175,br,checkingTime,frequency,all,3,0.10547018659920639,0.6081057424802399,24
sub-51175,br,readingTime,frequency,all,4,0.14063537790409814,0.49318462257261986,24
sub-51175,br,checkingTime,frequency,all,4,0.0009425918561100635,0.9963537591178069,24
sub-51175,br,readingTime,frequency,all,5,-0.05035360270547374,0.8070130056901789,24
sub-51175,br,checkingTime,frequency,all,5,-0.15051271208262892,0.46299804247845744,24
sub-51175,br,readingTime,frequency,all,6,0.034027665879215414,0.8689267970933316,24
sub-51175,br,checkingTime,frequency,all,6,0.19317384067841545,0.34440320007696223,24
sub-51175,br,readingTime,frequency,all,7,0.13645943045637388,0.5062367504748023,24
sub-51175,br,checkingTime,frequency,all,7,-0.09430546901715145,0.6467803705459008,24
sub-52204,cb,readingTime,frequency,all,1,-0.11902620621479665,0.5624993096703969,24
sub-52204,cb,checkingTime,frequency,all,1,-0.11140919766456465,0.5879352206023876,24
sub-52204,cb,readingTime,frequency,all,2,-0.18902883154234768,0.3550524247838793,24
sub-52204,cb,checkingTime,frequency,all,2,-0.047907906744366575,0.8162255140321839,24
sub-52204,cb,readingTime,frequency,all,3,-0.0079117087277896,0.969401952962228,24
sub-52204,cb,checkingTime,frequency,all,3,-0.07792657694807516,0.7051458714631466,24
sub-52204,cb,readingTime,frequency,all,4,-0.09207943078314397,0.6546035506197923,24
sub-52204,cb,checkingTime,frequency,all,4,-0.18345710999499684,0.36966952904526973,24
sub-52204,cb,readingTime,frequency,all,5,-0.34948920022333385,0.08010488938893325,24
sub-52204,cb,checkingTime,frequency,all,5,-0.22090898684343405,0.27814806434958717,24
sub-52204,cb,readingTime,frequency,all,6,0.13375730300048821,0.5147720012543857,24
sub-52204,cb,checkingTime,frequency,all,6,0.3014700349645463,0.13447841318606424,24
sub-52204,cb,readingTime,frequency,all,7,0.4079428358342996,0.03856623539743004,24
sub-52204,cb,checkingTime,frequency,all,7,-0.06417305984501599,0.755460226619975,24
sub-53500,br,readingTime,frequency,all,1,-0.12089729951146529,0.5563281091564977,24
