subject,script,ses-1_test-accuracy,ses-1_test-reading,ses-1_test-writing,ses-1_train-reading,ses-1_train-checking,ses-2_test-accuracy,ses-2_test-reading,ses-2_test-writing,ses-2_train-accuracy,ses-2_train-reading,ses-2_train-checking,ses-2_train-writing,ses-2_ref-reading,ses-2_ref-checking,ses-3_test-accuracy,ses-3_test-reading,ses-3_test-writing,ses-3_train-accuracy,ses-3_train-reading,ses-3_train-checking,ses-3_train-writing,ses-4_test-accuracy,ses-4_test-reading,ses-4_test-writing,ses-4_train-accuracy,ses-4_train-reading,ses-4_train-checking,ses-4_train-writing
00088,br,0.0666666666666667,5.99496499999964,12.735753333342,1.50797637362205,3.29754010989443,0.333333333333333,5.9978283333361,5.29442333334088,0.8,11.913799444441,1.56897900000096,11.4749399999976,1.51690384617218,2.64150384613643,0.533333333333333,5.99799166666668,4.80266833333576,0.95,9.55076166667011,0.971788499999654,11.2353999999762,0.666666666666667,5.98675166666658,4.20664999999985,0.85,6.88497444444429,0.784968000000041,9.75857000000047
00089,br,0.05,5.99271666666666,12.0143833333333,1.51705494505494,8.67645604395605,0.433333333333333,5.99303333333331,7.92431666666666,NaN,13.3611049723757,1.65750499999998,19.983052631579,1.51673076923077,11.7448846153846,0.683333333333333,5.99271666666668,4.9783,NaN,7.28493956043955,1.907775,10.6292222222222,0.716666666666667,5.9932333333333,4.81088333333337,1,7.06024999999999,0.651110000000008,8.93129999999998
00090,br,0.866666666666667,5.99022499997618,53.1240650000413,1.50810494501774,2.24968571432344,0.95,5.99768333330156,20.2497299999714,1,2.73445888889896,0.661162499990464,12.0454199999809,1.50519230774733,1.93857307685338,0.916666666666667,5.99717166663806,12.9559849999984,1,2.72781833332114,0.700018500013354,13.5015650000334,0.95,5.99768833336038,10.25135,1,3.61924611109363,0.443590499989979,14.0905099999666
00092,cb,0.416666666666667,5.98492500001787,23.3475683333238,1.51554560440123,6.83852692307156,0.516666666666667,5.99161833333972,6.29834166665075,1,14.3214944444484,1.2651944999933,11.0717299999952,1.51761923077473,2.78211538460622,0.6,5.99407166666986,5.74803999999762,1,10.4504388888995,0.70807799999238,10.4409549999595,0.633333333333333,5.98148333334129,5.76700333332621,0.85,6.5668227777905,0.746623499988315,10.466319999969
00093,cb,0.633333333333333,5.99138666666873,6.28981999999906,1.51285439560423,5.56742472527487,0.783333333333333,5.98475999999921,5.52542833333265,0.9,8.21771888888802,1.01505400000089,7.18880499999819,1.51676153845971,2.60092692307841,0.883333333333333,5.97433666666658,4.36793500000006,1,6.30069166666665,0.604606000000003,7.41013500000004,0.833333333333333,5.99273333333383,3.83870666666551,0.95,6.03642722222201,0.595687499999782,5.60610499999896
00094,cb,0.633333333333333,5.98659833332299,14.6765233333409,1.51501978021271,6.15894670330364,0.833333333333333,5.98430500000917,8.04456833332576,1,9.94353555555674,1.09838599999667,9.277724999994,1.51503846153846,2.83999615384524,0.916666666666667,5.98762333334288,6.05672999998531,0.95,7.00411833333572,0.69165149999797,9.61341999999882,0.9,5.9865350000004,5.25564166667264,1,6.55071666666668,0.715898499999635,8.40924499998684
00095,cb,0.516666666666667,5.99606666666666,4.52336666666569,1.51713901098875,4.55125494505514,0.916666666666667,5.99363333333334,3.3146,0.95,6.09556111111111,0.883539999999996,7.02294999999997,1.51380769230769,2.39061538461539,0.95,5.97546166642511,2.8950416668574,1,4.6926394443088,0.98711649999619,6.02121499977111,0.95,5.99146166636152,3.41734000027978,0.95,4.4808461112976,1.42585350009918,5.57537499980928
00097,cb,0.966666666666667,5.99581333333402,10.5524733333329,1.50728461538403,2.5418379120884,0.95,5.98531666666517,17.7506933333352,0.9,3.18542222222355,0.358900499998776,6.28324000000209,1.50732307692445,1.80423076922848,0.983333333333333,5.99635999999842,4.86373666666747,1,2.96352888888882,0.362254000000657,6.97206500000656,0.966666666666667,5.99672333332996,4.9425149999966,1,3.70620888889001,0.526238499996361,6.4979300000012
00098,cb,0.466666666666667,6.00086500000161,8.54962666666108,1.51169615383985,4.51374230769835,0.833333333333333,5.99409999997616,6.15708500000637,0.95,7.53053888889021,1.14265250000596,8.11181499999762,1.52146538463006,3.0286423076758,0.9,5.99179666664602,5.92507000001273,0.85,5.36120666665766,0.828987999993566,7.95852999999524,0.933333333333333,5.99969666667381,4.61225333333413,0.95,4.86749555555317,1.06354049999714,7.04813499996662
00100,br,0.266666666666667,5.99322500000002,5.58965499999997,1.50838901098905,4.42759835164831,0.783333333333333,5.98984666666639,3.62658000000019,0.95,9.6519299999997,0.631243500000285,8.45077999999859,1.51289230769357,2.81956923076797,0.916666666666667,5.98858000000019,2.99274166666592,1,6.70387388888895,0.518758999999689,6.4640850000009,0.9,5.99245166666586,2.88291166666741,1,5.74689333333357,0.616939000000656,6.16701000000236
