subject,script,repetition,letter,readingTime,checkingTime
sub-00063,br,4,a,1.516800000000046,7.066899999999862
sub-00063,br,4,w,1.516900000000021,2.266700000000071
sub-00063,br,4,q,1.5165999999999826,2.1835000000000377
sub-00063,br,4,o,1.5165999999999826,3.583599999999933
sub-00063,br,4,j,1.516800000000046,2.6166999999999803
sub-00063,br,4,z,1.516999999999996,2.566599999999994
sub-00063,br,4,v,1.516800000000046,3.183400000000006
sub-00063,br,4,y,1.5165999999999826,2.4668000000000916
sub-00063,br,4,u,1.5167999999998756,5.0002000000000635
sub-00063,br,4,r,1.5168999999999642,6.400300000000016
sub-00063,br,4,n,1.516699999999901,3.266800000000103
sub-00063,br,4,t,1.516699999999901,2.3833000000000766
sub-00063,br,4,c,1.516900000000078,2.400099999999952
sub-00063,br,4,l,1.5167999999999893,3.900099999999952
sub-00063,br,4,d,1.5167000000000144,2.116899999999987
sub-00063,br,4,x,1.5167000000000144,2.0167000000000144
sub-00063,br,4,k,1.5167000000000144,1.7334999999999354
sub-00063,br,4,h,1.5173000000000911,3.0498999999999796
sub-00063,br,4,e,1.5165000000000646,1.7165999999999713
sub-00063,br,5,y,1.517099999999914,1.8496999999999844
sub-00063,br,5,f,1.5001000000000886,2.9505000000000337
sub-00063,br,5,b,1.516699999999901,2.9833000000000993
sub-00063,br,5,w,1.5173999999998389,1.582600000000184
sub-00063,br,5,d,1.5167999999998756,2.75
sub-00063,br,5,j,1.516700000000128,3.133399999999824
sub-00063,br,5,m,1.5170000000000528,2.716600000000085
sub-00063,br,5,a,1.5174999999999272,2.0493999999999915
sub-00063,br,5,r,1.5167999999999893,3.7670000000000528
sub-00063,br,5,c,1.5165999999999258,3.050100000000043
sub-00063,br,5,v,1.5172000000000023,2.966699999999946
sub-00063,br,5,n,1.516700000000128,5.783500000000004
sub-00063,br,5,z,1.5168999999998505,2.516600000000153
sub-00063,br,5,q,1.517099999999914,3.899699999999939
sub-00063,br,5,u,1.5171000000000276,2.066400000000044
sub-00063,br,5,p,1.5173999999999523,2.2159000000000333
sub-00063,br,5,g,1.5172999999999774,6.199600000000032
sub-00063,br,5,o,1.5168999999999642,2.4833999999999605
sub-00063,br,5,i,1.5171000000000276,1.7336000000001377
sub-00063,br,5,x,1.517099999999914,1.5161000000000513
sub-00063,br,5,l,1.5164999999999509,3.0172000000000025
sub-00063,br,5,h,1.5167999999999893,2.766300000000001
sub-00063,br,5,e,1.5168999999999642,2.2000000000000455
sub-00063,br,5,t,1.5167000000000144,2.900099999999952
sub-00063,br,5,k,1.516900000000078,1.6499000000000024
sub-00063,br,5,s,1.5172999999999774,2.7162000000000717
sub-00063,br,6,y,1.5180999999998903,2.46550000000002
sub-00063,br,6,i,1.5170000000000528,1.9497999999998683
sub-00063,br,6,v,1.516800000000103,1.9838999999999487
sub-00063,br,6,q,1.4995999999999867,2.0334000000000287
sub-00063,br,6,k,1.5167000000000144,1.9668000000000347
sub-00063,br,6,m,1.516699999999901,2.3668000000001257
sub-00063,br,6,s,1.5167000000000144,2.5835999999998194
sub-00063,br,6,d,1.5165000000000646,1.683499999999981
sub-00063,br,6,p,1.5171000000001411,2.0997999999999593
sub-00063,br,6,j,1.5165999999999258,2.2176000000000613
sub-00063,br,6,c,1.516099999999824,1.600700000000188
sub-00063,br,6,r,1.516399999999976,3.4162999999999784
sub-00063,br,6,z,1.516800000000103,2.2838999999999032
sub-00063,br,6,o,1.516699999999901,2.8835000000000264
sub-00063,br,6,h,1.5167000000000144,1.8334999999999584
sub-00063,br,6,b,1.516300000000001,1.6335000000000264
sub-00063,br,6,n,1.5001000000000886,1.5498000000000047
sub-00063,br,6,a,1.5168999999999642,3.0668000000000575
sub-00063,br,6,g,1.5173000000000911,2.9665999999998576
sub-00063,br,6,x,1.516699999999901,3.300100000000043
sub-00063,br,6,u,1.5168999999999642,3.2830000000000155
sub-00063,br,6,l,1.517900000000168,1.566199999999867
sub-00063,br,6,f,1.5165000000000646,4.299800000000005
sub-00063,br,6,t,1.516800000000103,2.250699999999938
sub-00063,br,6,w,1.516300000000001,2.5335000000000036
sub-00063,br,6,e,1.5165000000000646,2.5504999999999427
sub-00063,br,7,j,1.5167000000000144,2.6996999999998934
sub-00063,br,7,b,1.5176000000001295,2.1159999999999854
sub-00063,br,7,l,1.5168999999998505,2.2164999999999964
sub-00063,br,7,i,1.5004999999999882,3.383100000000127
sub-00063,br,7,u,1.5172999999998638,2.400100000000066
sub-00063,br,7,h,1.516699999999901,4.666900000000169
sub-00063,br,7,k,1.516399999999976,2.267199999999889
sub-00063,br,7,r,1.5164000000002034,4.599799999999732
sub-00063,br,7,t,1.51720000000023,1.9333999999998923
sub-00063,br,7,p,1.5167000000000144,1.7998000000000047
sub-00063,br,7,z,1.5004999999999882,2.199600000000146
sub-00063,br,7,d,1.5170999999998005,1.9998000000000504
sub-00063,br,7,e,1.5168999999999642,1.8666000000000624
sub-00063,br,7,n,1.516699999999901,1.8168000000000577
sub-00063,br,7,w,1.5173000000000911,3.3833000000000766
sub-00063,br,7,s,1.516699999999901,2.7333000000000993
sub-00063,br,7,m,1.5168999999998505,1.9500000000000457
sub-00063,br,7,g,1.5164999999999509,1.683300000000031
sub-00063,br,7,v,1.5168999999999642,2.0666000000001077
sub-00063,br,7,q,1.5172999999999774,4.2830000000000155
sub-00063,br,7,a,1.517099999999914,2.850400000000036
sub-00063,br,7,c,1.5162999999998874,4.200400000000172
sub-00063,br,7,y,1.5163999999998623,3.800100000000043
sub-00063,br,7,x,1.5168999999999642,2.416499999999928
sub-00063,br,7,f,1.5173000000000911,7.9331999999999425
sub-00063,br,7,o,1.516800000000103,3.009999999999991
sub-00065,br,1,e,1.5289999999999964,5.274000000000001
sub-00065,br,1,g,1.516999999999996,3.8160000000000025
sub-00065,br,1,q,1.5190000000000057,4.242999999999995
sub-00065,br,1,t,1.5219999999999914,6.560999999999993
sub-00065,br,1,n,1.5349999999999966,6.766999999999996
sub-00065,br,1,u,1.535000000000025,7.762
sub-00065,br,1,i,1.5409999999999968,8.825999999999993
sub-00065,br,1,m,1.537000000000006,4.5049999999999955
sub-00065,br,1,y,1.5300000000000011,8.960000000000008
sub-00065,br,1,p,1.5379999999999825,5.780000000000001
sub-00065,br,1,o,1.521000000000015,6.891999999999996
sub-00065,br,1,z,1.5360000000000014,8.58499999999998
sub-00065,br,1,r,1.5160000000000196,8.432999999999993
sub-00065,br,1,j,1.5360000000000014,6.909999999999997
sub-00065,br,1,k,1.521000000000015,6.393999999999977
sub-00065,br,1,c,1.5400000000000205,7.174999999999983
sub-00065,br,1,x,1.524000000000001,7.0090000000000146
sub-00065,br,1,v,1.522999999999996,8.114000000000033
sub-00065,br,1,l,1.5190000000000057,5.026999999999987
sub-00065,br,1,a,1.5360000000000014,6.949999999999989
sub-00065,br,1,d,1.518000000000029,7.710999999999956
sub-00065,br,1,f,1.521000000000015,17.51400000000001
sub-00065,br,1,w,1.5199999999999818,31.07800000000003
sub-00065,br,1,h,1.516999999999996,12.394999999999982
sub-00065,br,1,s,1.538000000000011,5.850000000000023
sub-00065,br,1,b,1.5159999999999627,13.314999999999998
sub-00065,br,2,a,1.518000000000029,15.046999999999969
sub-00065,br,2,s,1.518000000000029,4.09499999999997
sub-00065,br,2,q,1.5370000000000346,15.361999999999966
sub-00065,br,2,c,1.5370000000000346,15.33099999999996
sub-00065,br,2,o,1.5370000000000346,11.995000000000005
sub-00065,br,2,j,1.5369999999999775,33.19100000000003
sub-00065,br,2,l,1.5369999999999775,2.7299999999999613
sub-00065,br,2,m,1.5370000000000346,6.072999999999979
sub-00065,br,2,b,1.531000000000006,9.406000000000006
sub-00065,br,2,g,1.525000000000034,7.492999999999995
sub-00065,br,2,n,1.538000000000011,20.829999999999927
sub-00065,br,2,i,1.5360000000000582,24.045999999999935
sub-00065,br,2,x,1.521000000000072,14.992999999999938
sub-00065,br,2,h,1.538000000000011,9.444000000000074
sub-00065,br,2,v,1.5209999999999582,19.894999999999985
sub-00065,br,2,t,1.5360000000000582,21.61399999999992
sub-00065,br,2,y,1.518000000000029,15.212999999999964
sub-00065,br,2,u,1.5160000000000764,13.351999999999975
sub-00065,br,2,z,1.5159999999999627,48.04200000000003
sub-00065,br,2,k,1.5209999999999582,12.62900000000002
sub-00065,br,2,w,1.5360000000000582,10.973999999999933
sub-00065,br,2,d,1.5260000000000673,17.947000000000003
sub-00065,br,2,e,1.5199999999999818,9.212999999999964
sub-00065,br,2,f,1.518000000000029,4.7970000000000255
sub-00065,br,2,p,1.5349999999999682,11.876999999999953
sub-00065,br,2,r,1.5230000000000246,11.84699999999998
sub-00065,br,3,w,1.5200000000000955,3.325999999999908
sub-00065,br,3,d,1.5389999999999873,2.4750000000000227
sub-00065,br,3,i,1.5230000000000246,10.682000000000016
sub-00065,br,3,q,1.5190000000000057,2.659999999999968
sub-00065,br,3,u,1.5370000000000346,10.297000000000024
sub-00065,br,3,z,1.5389999999999873,2.02800000000002
sub-00065,br,3,n,1.5369999999999209,7.1170000000000755
sub-00065,br,3,k,1.5159999999999627,1.9939999999999145
sub-00065,br,3,y,1.5410000000000537,3.125
sub-00065,br,3,e,1.5400000000000773,2.1089999999999236
sub-00065,br,3,m,1.524000000000001,12.44500000000005
sub-00065,br,3,x,1.5190000000000057,2.8419999999999845
sub-00065,br,3,r,1.5249999999999773,12.215000000000032
sub-00065,br,3,a,1.5190000000000057,7.794999999999959
sub-00065,br,3,g,1.538000000000011,11.243000000000052
sub-00065,br,3,h,1.5209999999999582,1.9979999999999336
sub-00065,br,3,v,1.5370000000000346,9.87099999999998
sub-00065,br,3,t,1.5270000000000437,8.827999999999975
sub-00065,br,3,s,1.538000000000011,7.5470000000000255
sub-00065,br,3,c,1.5199999999999818,5.676000000000045
sub-00065,br,3,b,1.5219999999999343,2.4440000000000737
sub-00065,br,3,f,1.5229999999999109,1.9800000000000184
sub-00065,br,3,o,1.5199999999999818,5.026000000000067
sub-00065,br,3,l,1.54099999999994,3.2939999999999827
sub-00065,br,3,p,1.538000000000011,5.5610000000000355
sub-00065,br,3,j,1.5389999999999873,7.278999999999996
sub-00065,br,4,b,1.521000000000072,4.408999999999992
sub-00065,br,4,a,1.5209999999999582,2.994000000000028
sub-00065,br,4,j,1.5389999999999873,3.52800000000002
sub-00065,br,4,v,1.5389999999999873,1.5470000000000257
sub-00065,br,4,m,1.5209999999999582,3.7240000000000464
sub-00065,br,4,c,1.542999999999893,6.713000000000079
sub-00065,br,4,z,1.5179999999999154,6.260000000000105
sub-00065,br,4,t,1.5370000000000346,1.764999999999873
sub-00065,br,4,i,1.538000000000011,4.994000000000142
sub-00065,br,4,u,1.5389999999999873,1.8439999999998236
sub-00065,br,4,o,1.5210000000001855,2.714999999999918
sub-00065,br,4,x,1.518000000000029,2.425999999999931
sub-00065,br,4,k,1.54099999999994,2.913000000000011
sub-00065,br,4,w,1.5199999999999818,1.8090000000001965
sub-00065,br,4,l,1.5229999999999109,2.7100000000000364
sub-00065,br,4,f,1.5219999999999343,5.517000000000053
sub-00065,br,4,n,1.518000000000029,2.7490000000000236
sub-00065,br,4,r,1.515999999999849,5.548999999999978
sub-00065,br,4,d,1.5190000000000057,2.660000000000082
sub-00065,br,4,p,1.5419999999999163,5.109000000000151
sub-00065,br,4,h,1.5229999999999109,2.713999999999942
sub-00065,br,4,q,1.5160000000000764,2.1829999999999927
sub-00065,br,4,e,1.5170000000000528,2.283999999999878
sub-00065,br,4,s,1.518000000000029,3.894999999999982
sub-00065,br,4,y,1.5360000000000582,2.3430000000000746
sub-00065,br,4,g,1.5249999999998636,4.427000000000135
sub-00065,br,5,u,1.538000000000011,3.461999999999989
sub-00065,br,5,o,1.5489999999999782,11.183999999999967
sub-00065,br,5,f,1.535000000000082,2.4459999999999127
sub-00065,br,5,b,1.5229999999999109,4.361000000000104
sub-00065,br,5,a,1.54099999999994,4.010999999999967
sub-00065,br,5,h,1.5190000000000057,2.5299999999999727
sub-00065,br,5,y,1.5370000000000346,1.94600000000014
sub-00065,br,5,k,1.5209999999999582,1.9939999999999145
sub-00065,br,5,r,1.5370000000000346,2.1639999999999873
sub-00065,br,5,e,1.5060000000000855,2.311999999999898
sub-00065,br,5,j,1.518000000000029,2.26299999999992
sub-00065,br,5,g,1.538000000000011,2.0720000000001164
sub-00065,br,5,m,1.52800000000002,2.160999999999831
sub-00065,br,5,z,1.5390000000002146,2.991999999999962
sub-00065,br,5,n,1.5399999999999636,1.5609999999999218
sub-00065,br,5,c,1.5370000000000346,1.716000000000122
sub-00065,br,5,d,1.515999999999849,1.8940000000000057
sub-00065,br,5,p,1.54300000000012,2.242999999999938
sub-00065,br,5,i,1.5219999999999343,1.7950000000000728
sub-00065,br,5,x,1.538000000000011,2.1130000000000564
sub-00065,br,5,s,1.5209999999999582,6.2590000000000146
sub-00065,br,5,v,1.538000000000011,1.727999999999838
sub-00065,br,5,w,1.5410000000001671,2.5419999999999163
sub-00065,br,5,l,1.5219999999999343,2.1280000000001564
sub-00065,br,5,t,1.505999999999858,1.6290000000001328
sub-00065,br,5,q,1.538000000000011,1.7959999999998215
sub-00065,br,6,x,1.5370000000000346,2.747000000000071
sub-00065,br,6,f,1.5190000000000057,2.747000000000071
sub-00065,br,6,p,1.5169999999998254,2.5440000000000964
sub-00065,br,6,k,1.52599999999984,4.313000000000102
sub-00065,br,6,a,1.5190000000000057,14.682000000000016
sub-00065,br,6,h,1.5160000000000764,6.0949999999998
sub-00065,br,6,o,1.5360000000000582,3.8510000000001128
sub-00065,br,6,e,1.5170000000000528,5.4939999999999145
sub-00065,br,6,t,1.5389999999999873,13.20399999999995
sub-00065,br,6,u,1.5270000000000437,2.4960000000000946
sub-00065,br,6,j,1.5370000000000346,5.7289999999998145
sub-00065,br,6,b,1.5370000000000346,3.5440000000000964
sub-00065,br,6,w,1.5249999999998636,2.3610000000001037
sub-00065,br,6,m,1.5370000000000346,2.6299999999998818
sub-00065,br,6,y,1.538000000000011,1.7950000000000728
sub-00065,br,6,i,1.5360000000000582,1.5480000000000018
sub-00065,br,6,s,1.5199999999999818,2.0139999999998963
sub-00065,br,6,r,1.5170000000000528,1.8309999999999036
sub-00065,br,6,l,1.535000000000082,1.917999999999893
sub-00065,br,6,d,1.518000000000029,1.747000000000071
sub-00065,br,6,g,1.5209999999999582,2.19399999999996
sub-00065,br,6,z,1.538000000000011,1.95900000000006
sub-00065,br,6,n,1.5389999999999873,2.2940000000000964
sub-00065,br,6,c,1.5389999999999873,2.0799999999999272
sub-00065,br,6,q,1.5199999999999818,2.0289999999999964
sub-00065,br,6,v,1.5360000000000582,2.5499999999999545
sub-00065,br,7,m,1.5170000000000528,3.6959999999999127
sub-00065,br,7,y,1.5370000000000346,1.6300000000001091
sub-00065,br,7,b,1.5359999999998308,6.6460000000001855
sub-00065,br,7,u,1.5219999999999343,2.1800000000000637
sub-00065,br,7,h,1.5179999999998015,4.016000000000076
sub-00065,br,7,a,1.518000000000029,2.2819999999999254
sub-00065,br,7,z,1.518000000000029,2.2950000000000728
sub-00065,br,7,p,1.5360000000000582,5.981999999999971
sub-00065,br,7,t,1.5190000000000057,1.561999999999898
sub-00065,br,7,q,1.5389999999999873,1.7409999999999854
sub-00065,br,7,e,1.5230000000001382,2.1829999999999927
sub-00065,br,7,n,1.5209999999999582,3.9379999999998745
sub-00065,br,7,j,1.5270000000000437,4.29300000000012
sub-00065,br,7,r,1.5359999999998308,1.6510000000000673
sub-00065,br,7,f,1.518000000000029,1.9480000000000928
sub-00065,br,7,g,1.5169999999998254,4.198000000000093
sub-00065,br,7,v,1.538000000000011,2.1259999999999764
sub-00065,br,7,w,1.5370000000000346,2.1820000000000164
sub-00065,br,7,x,1.5219999999999343,2.4580000000000837
sub-00065,br,7,k,1.5369999999998072,1.5290000000002235
sub-00065,br,7,l,1.5399999999999636,2.796000000000049
sub-00065,br,7,d,1.538000000000011,9.177999999999884
sub-00065,br,7,i,1.5190000000000057,2.461999999999989
sub-00065,br,7,c,1.5399999999999636,1.5960000000000036
sub-00065,br,7,s,1.538000000000011,2.2609999999999673
sub-00065,br,7,o,1.5360000000000582,1.933999999999969
sub-00066,cb,1,n,1.5078000000715264,22.534799999952313
sub-00066,cb,1,w,1.507200000047689,11.041799999952318
sub-00066,cb,1,b,1.507299999952323,2.631300000071519
sub-00066,cb,1,o,1.506899999976156,3.98579999995232
sub-00066,cb,1,h,1.5069000000953563,17.486299999952337
sub-00066,cb,1,r,1.5076000000238423,4.728399999976148
sub-00066,cb,1,y,1.507000000000005,2.06270000004767
sub-00066,cb,1,i,1.506899999976156,2.0829999999999984
sub-00066,cb,1,s,1.507000000000005,2.5277999999523217
sub-00066,cb,1,c,1.5076000000238423,60.70039999997616
sub-00066,cb,1,d,1.507000000000005,2.7082000000476683
sub-00066,cb,1,t,1.507100000023854,3.833599999904635
sub-00066,cb,1,k,1.5064999999999884,3.576800000071529
sub-00066,cb,1,z,1.5066999999284576,2.9446000000238826
sub-00066,cb,1,q,1.506899999976156,4.499800000071559
sub-00066,cb,1,x,1.5076000000238423,4.7492999999523136
sub-00066,cb,1,u,1.506899999976156,5.847399999976119
sub-00066,cb,1,e,1.507100000023854,9.006700000047715
sub-00066,cb,1,v,1.5071000000237973,2.014399999976206
sub-00066,cb,1,j,1.506899999976156,2.388600000023814
sub-00066,cb,1,f,1.5065000000000168,3.4171000000238223
sub-00066,cb,1,m,1.5067999999523067,3.7913999999761927
sub-00066,cb,1,g,1.506899999976156,1.7844000000953315
sub-00066,cb,1,a,1.5075999999046417,2.576100000023871
sub-00066,cb,1,p,1.5077000000476914,1.9368999999761056
sub-00066,cb,1,l,1.507100000023854,1.8955000000000268
sub-00066,cb,2,u,1.4998999999761509,19.65960000002383
sub-00066,cb,2,e,1.507399999976144,7.534799999952327
sub-00066,cb,2,g,1.5064000000953683,12.854199999928484
sub-00066,cb,2,q,1.507100000023854,3.48629999995228
sub-00066,cb,2,v,1.5076000000238423,8.110100000023863
sub-00066,cb,2,h,1.506899999976156,3.242999999999995
sub-00066,cb,2,a,1.5077000000476914,3.603799999952344
sub-00066,cb,2,n,1.5066000000238091,10.75010000002385
sub-00066,cb,2,c,1.506899999976156,32.63870000004766
sub-00066,cb,2,y,1.5067999999523636,47.16710000002382
sub-00066,cb,2,d,1.5076000000238423,17.263099999904625
sub-00066,cb,2,r,1.5065000000000168,22.56960000002374
sub-00066,cb,2,i,1.507100000023911,94.5066000000238
sub-00066,cb,2,x,1.5072999999523518,13.8051000000238
sub-00066,cb,2,f,1.5069999999999482,9.77760000002388
sub-00066,cb,2,w,1.5068999999762127,10.5
sub-00066,cb,2,k,1.5077999999522262,12.61030000007156
sub-00066,cb,2,j,1.5068999999762127,9.56239999997615
sub-00066,cb,2,l,1.5077000000476346,1.5691000000238091
sub-00066,cb,2,z,1.5068999999762127,14.54879999995228
sub-00066,cb,2,m,1.5068999999762127,6.86099999999999
sub-00066,cb,2,o,1.5069000000953563,5.652699999928473
sub-00066,cb,2,p,1.50649999999996,1.8333000000715176
sub-00066,cb,2,t,1.5071999999285026,3.76370000004772
sub-00066,cb,2,b,1.5076999999284908,1.8538000000714872
sub-00066,cb,2,s,1.50750000000005,1.8878999999760708
sub-00066,cb,3,q,1.50750000000005,1.6177000000476482
sub-00066,cb,3,r,1.5067999999523636,2.5417000000476264
sub-00066,cb,3,s,1.50750000000005,8.305099999904655
sub-00066,cb,3,b,1.5071000000237973,2.388500000000022
sub-00066,cb,3,x,1.5069999999999482,2.506800000071621
sub-00066,cb,3,a,1.5070999999045398,1.7361000000238391
sub-00066,cb,3,h,1.506800000071621,7.250499999999988
sub-00066,cb,3,u,1.5063999999761108,2.4726000000238173
sub-00066,cb,3,g,1.5070000000000618,2.8745999999046035
sub-00066,cb,3,n,1.5071000000237973,7.055200000047762
sub-00066,cb,3,d,1.507199999928389,2.1668000000715892
sub-00066,cb,3,m,1.50679999995225,1.6531000000238691
sub-00066,cb,3,f,1.5070000000000618,1.9026000000237673
sub-00066,cb,3,o,1.5067999999523636,8.431100000023775
sub-00066,cb,3,y,1.5063999999762243,2.1186000000237755
sub-00066,cb,3,c,1.5062999999523754,1.7499000000954084
sub-00066,cb,3,l,1.507199999928389,3.4438999999762245
sub-00066,cb,3,k,1.5023000000715,6.588499999999954
sub-00066,cb,3,p,1.507100000023911,2.92349999999999
sub-00066,cb,3,j,1.506899999976099,1.597899999976221
sub-00066,cb,3,i,1.5062999999522615,1.7984000000953984
sub-00066,cb,3,w,1.5070000000000618,2.479299999952218
sub-00066,cb,3,t,1.5077000000477483,3.5338999999761427
sub-00066,cb,3,e,1.5069999999999482,3.1941999999285144
sub-00066,cb,3,z,1.5069000000953563,3.3682999999523418
sub-00066,cb,3,v,1.5069999999999482,2.0487999999523936
sub-00066,cb,4,p,1.5068000000715074,2.569100000023809
sub-00066,cb,4,r,1.5076999999284908,2.124300000071571
sub-00066,cb,4,l,1.506899999976099,2.0972999999523836
sub-00066,cb,4,q,1.506899999976099,2.7087000000476564
sub-00066,cb,4,s,1.5068999999762127,2.388600000023871
sub-00066,cb,4,z,1.506899999976099,1.5348000000715274
sub-00066,cb,4,w,1.5070000000000618,2.52079999995226
sub-00066,cb,4,h,1.5069999999999482,6.11820000004775
sub-00066,cb,4,x,1.5071999999285026,1.6593000000715392
sub-00066,cb,4,y,1.506899999976099,1.7300000000000182
sub-00066,cb,4,e,1.506100000023821,1.6733999999761409
sub-00066,cb,4,u,1.5067999999523636,3.0074999999999363
sub-00066,cb,4,v,1.5068999999762127,2.06220000004771
sub-00066,cb,4,j,1.506899999976099,3.29200000000003
sub-00066,cb,4,t,1.506899999976099,1.694300000071621
sub-00066,cb,4,d,1.5069999999999482,1.8816000000238091
sub-00066,cb,4,b,1.5076999999284908,1.874200000047722
sub-00066,cb,4,i,1.5069999999999482,2.5071999999285026
sub-00066,cb,4,o,1.5069000000953563,2.979000000000042
sub-00066,cb,4,g,1.5073999999760872,4.909600000023943
sub-00066,cb,4,f,1.50679999995225,1.5762999999523115
sub-00066,cb,4,m,1.5069000000953563,6.1945999999046535
sub-00066,cb,4,a,1.5077000000476346,2.325600000023883
sub-00066,cb,4,k,1.5070000000000618,2.2081999999284108
sub-00066,cb,4,n,1.5077000000477483,1.72849999999994
sub-00066,cb,4,c,1.5076000000238992,1.568399999976123
sub-00066,cb,5,x,1.5072999999523518,1.8051000000237991
sub-00066,cb,5,s,1.5076000000237857,1.7845000000000937
sub-00066,cb,5,i,1.4998999999761509,2.062999999999988
sub-00066,cb,5,w,1.5067000000476582,1.6522999999523336
sub-00066,cb,5,c,1.506899999976099,4.21520000004773
sub-00066,cb,5,n,1.5072999999523518,1.853999999999928
sub-00066,cb,5,y,1.5076000000238992,15.97180000007154
sub-00066,cb,5,g,1.506899999976099,7.597399999976233
sub-00066,cb,5,m,1.50649999999996,2.742899999976089
sub-00066,cb,5,p,1.5068999999762127,1.5069000000953563
sub-00066,cb,5,z,1.5070999999045398,1.5277000000478438
sub-00066,cb,5,d,1.5070000000000618,2.4933999999759635
sub-00066,cb,5,b,1.5068999999762127,2.687200000047824
sub-00066,cb,5,k,1.5068999999759851,6.896200000047656
sub-00066,cb,5,h,1.5068999999762127,6.652700000047616
sub-00066,cb,5,v,1.5068999999762127,12.36129999995228
sub-00066,cb,5,a,1.5063999999763382,1.6186000000236618
sub-00066,cb,5,j,1.5065000000001874,2.5416000000236636
sub-00066,cb,5,f,1.507700000047862,5.554799999952138
sub-00066,cb,5,q,1.5070000000000618,2.5142000000475946
sub-00066,cb,5,r,1.5070000000000618,1.8955000000000837
sub-00066,cb,5,o,1.5002999999521762,1.8816000000240365
sub-00066,cb,5,u,1.5071000000236836,3.937399999976151
sub-00066,cb,5,e,1.5070000000000618,7.291699999928369
sub-00066,cb,5,t,1.5070000000000618,2.3264000000954184
sub-00066,cb,5,l,1.5068999999762127,2.2431999999284926
sub-00066,cb,6,m,1.5069000000953563,1.68029999995224
sub-00066,cb,6,r,1.5070000000000618,1.86129999995228
sub-00066,cb,6,a,1.499900000095295,1.770599999904789
sub-00066,cb,6,h,1.507400000095231,12.89569999992841
sub-00066,cb,6,j,1.5070000000000618,1.5342000000478038
sub-00066,cb,6,y,1.5068999999759851,2.5697999999524654
sub-00066,cb,6,n,1.5077000000476346,2.006200000047784
sub-00066,cb,6,u,1.5074999999999363,1.9711999999283307
sub-00066,cb,6,q,1.5070000000000618,1.7711000000238073
sub-00066,cb,6,e,1.5070000000000618,1.7842999999522815
sub-00066,cb,6,f,1.5076000000237857,9.437300000071671
sub-00066,cb,6,i,1.5068999999762127,1.860699999928329
sub-00066,cb,6,z,1.5074000000954584,2.21550000000002
sub-00066,cb,6,o,1.5060999999045634,1.7713000000715056
sub-00066,cb,6,p,1.5068999999762127,2.18029999995224
sub-00066,cb,6,w,1.5077000000476346,1.8746000000239744
sub-00066,cb,6,c,1.5070000000000618,10.36779999995224
sub-00066,cb,6,v,1.5070000000000618,1.7431000000237873
sub-00066,cb,6,x,1.50720000004776,2.2359999999998763
sub-00066,cb,6,d,1.5070000000000618,6.388399999976173
sub-00066,cb,6,g,1.5076000000237857,134.69379999995226
sub-00066,cb,6,k,1.5067999999523636,1.7293000000715892
sub-00066,cb,6,t,1.5076999999284908,58.603200000047536
sub-00066,cb,6,l,1.5068999999762127,1.6943999999762127
sub-00066,cb,6,b,1.5069000000953563,19.7497999999523
sub-00066,cb,6,s,1.5068999999762127,1.5216000000236818
sub-00066,cb,7,p,1.5062000000477838,1.6389999999998963
sub-00066,cb,7,m,1.5070000000000618,26.42359999990458
sub-00066,cb,7,e,1.5068000000715074,1.5556000000240149
sub-00066,cb,7,h,1.500199999928327,287.4158999999763
sub-00066,cb,7,a,1.5068000000715074,2.0071000000236836
sub-00066,cb,7,w,1.5067999999523636,2.729100000023891
sub-00066,cb,7,t,1.5068999999762127,81.03420000004758
sub-00066,cb,7,g,1.5070999999047672,9.895800000071404
sub-00066,cb,7,v,1.5073999999760872,16.277399999976296
sub-00066,cb,7,q,1.5077000000476346,2.811600000023873
sub-00066,cb,7,j,1.5068999999762127,4.3546000000237655
sub-00066,cb,7,i,1.507299999952238,28.187200000047824
sub-00066,cb,7,f,1.50649999999996,3.8126999999285545
sub-00066,cb,7,s,1.5068999999759851,2.0139000000954184
sub-00066,cb,7,c,1.5068999999762127,1.7361000000237254
sub-00066,cb,7,n,1.5068999999762127,3.687399999976151
sub-00066,cb,7,r,1.5068999999762127,1.8682000000476364
sub-00066,cb,7,u,1.50779999995234,3.304600000023811
sub-00066,cb,7,d,1.5068999999762127,1.660000000000082
sub-00066,cb,7,l,1.5068999999759851,1.65949999999998
sub-00066,cb,7,k,1.499800000071673,84.45829999995226
sub-00066,cb,7,x,1.507100000023911,119.33310000002392
sub-00066,cb,7,y,1.5066999999285144,1.5344000000950473
sub-00066,cb,7,b,1.5070000000000618,2.410199999928409
sub-00066,cb,7,o,1.5070000000000618,1.895700000047782
sub-00066,cb,7,z,1.5075000000001637,7.092499999999745
sub-00067,cb,1,j,1.522800000011923,4.754199999988078
sub-00067,cb,1,d,1.517800000011924,2.1171000000238394
sub-00067,cb,1,z,1.5186999999880797,1.7628000000119215
sub-00067,cb,1,m,1.5189999999999984,1.8639999999999972
sub-00067,cb,1,i,1.5175000000000054,1.7665999999642352
sub-00067,cb,1,o,1.5165000000000006,1.8664000000357603
sub-00067,cb,1,y,1.5195000000000007,1.8638999999761552
sub-00067,cb,1,s,1.5028000000119237,4.447100000023845
sub-00067,cb,1,g,1.520599999964233,15.541100000023851
sub-00067,cb,1,x,1.509099999964235,3.2221000000238433
sub-00067,cb,1,f,1.51010000002384,5.440299999952316
sub-00067,cb,1,v,1.508600000023847,2.47380000001192
