sub,ses,nlWrd,writingTime,score,script,writing,breaks,check
00098,004,gebog,,True,cb,4.667500000000018,2.3170000000000073,0.5225999999045143
00098,004,apparaat,,True,cb,3.750800000190793,1.115600000143104,0.2522999999523563
00098,004,weigeren,,True,cb,3.272399999857043,1.1892999999522544,0.3646000001431275
00098,004,seizoen,,True,cb,7.71869999980936,5.576599999904829,0.5026000001430475
00098,004,midden,,True,cb,2.091900000095393,0.8257999999523236,0.8257999999523236
00098,004,heengaan,,True,cb,3.05659999990462,1.0023999998568345,0.3482000000476546
00098,004,seizoon,,True,cb,4.3840000000000146,2.093399999856956,1.3872999999523472
00098,004,broodje,,True,cb,3.375600000143095,1.221900000095502,0.5298999998569798
00098,004,fran,,True,cb,7.340200000047844,5.351899999857096,0.6006999998091942
00098,004,kaal,,True,cb,2.0841999998092433,0.956200000047602,0.956200000047602
00098,004,wozing,,True,cb,2.8559999999999945,1.1357000000475637,0.8767000000475491
00098,004,noodzaak,,False,cb,7.482600000143066,2.3438000001908676,0.9905999999048164
00098,004,drooien,,True,cb,2.940299999952231,1.2606000001430857,0.9546000001430456
00098,004,aanzwaag,,True,cb,4.655500000000075,2.008599999904618,0.6974999999999909
00098,004,stemming,,True,cb,4.2654999999999745,2.13220000004776,2.13220000004776
00098,004,zwek,,True,cb,3.169600000143191,1.272300000190853,0.7826999998092106
00098,004,zaalrijk,,True,cb,3.4881000001430493,1.1197000000474873,0.9015999999046472
00098,004,ezel,,True,cb,3.3892999999525273,2.1495000000002165,0.5036000001430239
00098,004,gijf,,True,cb,2.951999999999998,1.719799999952329,0.7652000000475709
00098,004,waarop,,True,cb,2.4601000001430293,1.0900000000001455,0.5744999999999436
00098,004,gaaf,,True,cb,1.81829999995216,0.8157000000476273,0.7864000000954547
00098,004,opkicht,,False,cb,3.924699999809718,1.4918999998574236,0.6634000000954074
00098,004,snee,,True,cb,2.51620000004732,1.077700000047571,0.364200000047731
00098,004,vreten,,True,cb,2.8652000000479347,1.0142999999525273,0.5984000000953529
00098,004,lappen,,True,cb,2.4517999999525273,0.96939999985716,0.3873000001908622
00098,004,warel,,True,cb,2.535299999952713,1.0002999999519488,1.0002999999519488
00098,004,pittig,,True,cb,2.551100000142924,0.9020000000000435,0.9020000000000435
00098,004,rijp,,True,cb,3.088999999999942,1.3497000000475057,0.5307999999522508
00098,004,kust,,True,cb,2.2506999998090578,0.9735999999047636,0.711100000143233
00098,004,praat,,True,cb,2.4172000000476146,0.998899999857258,0.998899999857258
00098,004,flippen,,True,cb,3.7845000000002074,2.1363000001906585,0.4553000001906184
00098,004,bisschap,,True,cb,4.534099999904811,1.0904999999997926,0.7500999999042506
00098,004,geheim,,True,cb,3.4168999998569234,1.2848999998568615,0.6537000000475928
00098,004,dalen,,True,cb,2.025500000000193,1.009599999904367,1.009599999904367
00098,004,toevol,,True,cb,4.1404999999999745,1.2766999998093524,1.2766999998093524
00098,004,drummer,,True,cb,3.0899999999996908,1.353099999904316,0.8135000000002037
00098,004,strok,,True,cb,4.439299999952254,2.8447999999521016,0.5047000000477055
00098,004,steen,,True,cb,1.919600000142964,0.7262000000473563,0.6723999998571344
00098,004,bruin,,True,cb,2.1519000000953383,0.798699999809287,0.798699999809287
00098,004,gebit,,True,cb,2.8672999999525928,1.165099999904669,1.10799999999972
00098,004,pijnlijk,,True,cb,4.968499999999949,2.2377000000474254,0.5884000000951346
00098,004,schotel,,True,cb,5.04040000009536,1.8663000001906769,1.1289999999999054
00098,004,getucht,,False,cb,7.818700000048011,3.449399999857178,0.6316999998089159
00098,004,soda,,True,cb,1.842600000143193,0.8585999999045271,0.8585999999045271
00098,004,paalbaak,,True,cb,3.5562000000477383,1.4874999999997272,0.8623999998567342
00098,004,haza,,True,cb,4.95180000019036,3.533700000047702,1.850399999857018
00098,004,oceaan,,True,cb,2.458599999904436,1.7097000000476328,1.7097000000476328
00098,004,gaan,,True,cb,2.235799999952633,1.0147999999526292,0.935400000095342
00098,004,geliefd,,True,cb,3.7339000000952183,0.8646000001431275,0.7697999999522835
00098,004,eerst,,True,cb,2.442100000143,1.118100000142931,0.6662999999525709
00098,004,dozijn,,True,cb,2.9242000000476764,1.267100000143273,0.5860000000002401
00100,001,opslaan,,False,br,13.93479999999886,8.901300000000674,0.7425000000000637
00100,001,vijftig,,False,br,3.4002000000011776,12.284699999999248,12.284699999999248
00100,001,tars,,True,br,0.8166000000014719,0.7018999999984317,0.7018999999984317
00100,001,lochten,,False,br,12.700900000000502,9.779600000001436,1.9157000000009248
00100,001,stuk,,False,br,6.363200000001143,5.283999999999878,1.0049999999998818
00100,001,knoe,,True,br,2.734000000000151,1.4680999999995947,1.0145999999995183
