sub,ses,nlWrd,readingTime
00085,004,ticket,13.098700000047756
00085,004,blik,5.293000000000006
00085,004,strikken,6.518200000047727
00085,004,zuster,9.077799999952276
00085,004,steek,5.2115999999045926
00085,004,kennis,5.1404999999999745
00085,004,stoom,3.692499999999995
00085,004,nakijken,5.2794999999999845
00085,004,lokken,3.5635999999046817
00085,004,geduld,4.079099999904656
00085,004,oprotten,3.646000000000072
00085,004,ijdel,3.876700000047549
00085,004,zaal,3.860299999952304
00085,004,klimmen,4.160799999952133
00085,004,bedoelen,13.370200000047817
00085,004,jasje,4.013500000000022
00085,004,kaal,3.6935000000000855
00085,004,diep,3.920300000190764
00085,004,aarzelen,4.821200000047611
00085,004,snuiven,9.854299999952444
00085,004,site,5.176999999999907
00085,004,grappen,4.315000000000055
00085,004,maling,
00085,004,geliefd,8.394200000047704
00085,004,vreten,7.343199999809258
00085,004,strak,3.775900000095362
00085,004,uitlaat,4.570399999856818
00085,004,aandelen,
00085,004,hechten,10.25129999995238
00085,004,laken,4.409400000095275
00085,004,groen,3.8357999999523145
00085,004,geheim,5.767700000047853
00085,004,seizoen,5.103799999952344
00085,004,woning,6.1482000000478365
00085,004,kreeft,10.069999999999936
00085,004,techniek,4.934100000143189
00085,004,vuur,3.707400000095277
00085,004,gedicht,4.513900000095191
00085,004,anarchie,5.841700000047467
00085,004,knaap,3.803500000000213
00085,004,bisschop,9.336200000047713
00085,004,slapen,5.63409999990472
00085,004,legaal,3.833199999809267
00085,004,baron,7.820300000190855
00085,004,leek,3.5860000000000127
00085,004,mode,4.067000000000007
00085,004,doodmoe,4.395999999999958
00085,004,sufferd,6.666099999904645
00085,004,gerucht,6.9164000000953365
00085,004,prikken,4.710399999856918
00085,004,uitdelen,4.212500000000091
00085,004,opzicht,8.304299999952491
00085,004,twijfel,8.101200000047584
00085,004,invloed,
00085,004,huisdier,6.069299999952364
00085,004,slak,3.8923999998569343
00085,004,keihard,6.745099999904596
00085,004,schatten,4.263500000000022
00085,004,akkoord,3.8135999999046817
00085,004,strekken,8.262500000000045
00085,004,hiervan,6.02020000004768
00085,004,trekker,4.759900000095286
00085,004,tekst,5.061299999952098
00085,004,woestijn,4.283600000142997
00085,004,eenhoorn,5.137499999999818
00085,004,weigeren,3.778999999999997
00085,004,daarheen,7.404399999856878
00085,004,opkijken,
00085,004,wegen,
00085,004,bijkomen,7.030400000095369
00085,004,mist,5.299799999952484
00085,004,opheffen,4.296199999809232
00085,004,stal,3.7712999999523618
00085,004,geluid,4.144500000000107
00085,004,samen,8.643099999904734
00085,004,snoep,8.410000000000082
00085,004,waarbij,8.46349999999984
00085,004,vullen,3.569500000000062
00085,004,spanning,7.145300000190673
00085,004,kleren,4.305000000000064
00085,004,muziek,3.792799999952422
00085,004,wagon,6.663999999999987
00085,004,klauw,5.017499999999927
00085,004,lever,
00085,004,maaltijd,4.716199999809078
00085,004,baas,4.614699999809318
00085,004,openbaar,17.84420000004775
00086,002,smullen,28.256700000017872
00086,002,traag,
00086,002,komisch,47.56919999998803
00086,002,uien,16.864599999994084
00086,002,middelen,56.97819999998808
00086,002,innemen,20.47920000001795
00086,002,techniek,
00086,002,gedicht,50.95919999998807
00086,002,daarheen,20.042300000011892
00086,002,opzicht,31.59839999997621
00086,002,rechten,14.315199999988067
00086,002,hier,25.67640000000597
00086,002,redding,23.7652000000179
00086,002,uitdelen,19.332200000017902
00086,002,wegen,6.849299999982122
00086,002,toegeven,8.918100000023856
00086,002,volop,8.048299999982191
00086,002,afnemen,17.060199999988072
00086,002,boeien,11.878300000011905
00086,002,vuur,8.779299999982072
00086,002,vorm,7.161199999988071
00086,002,rijp,17.35050000000001
00086,002,kanjer,15.467200000017897
00086,002,liefje,9.56059999999411
00086,002,geheim,9.830900000006068
00086,002,woestijn,
00086,002,koppen,9.043699999987894
00086,002,lokken,4.882499999999936
00086,002,tekst,
00086,002,knielen,15.082300000011855
00086,002,site,8.334900000005973
00086,002,driemaal,14.265300000011848
00086,002,attentie,13.194300000011935
00086,002,lukken,5.179300000011835
00086,002,lust,5.1181999999880645
00086,002,afval,8.813700000017889
00086,002,schep,11.70399999999995
00086,002,zingen,12.862499999999956
00086,002,kring,
00086,002,klimmen,12.324499999999944
00086,002,koffie,
00086,002,piste,10.932300000011764
00086,002,snuiven,9.996900000006008
00086,002,steek,
00086,002,zout,17.733999999999924
00086,002,mijn,12.503500000000033
00086,002,kabel,11.5857999999821
00086,002,slagen,
00086,002,flirt,9.718000000000076
00086,002,blad,8.350199999988035
00086,002,opkomen,12.195900000006077
00086,002,blik,
00086,002,beseffen,12.76219999998807
00086,002,aanzoek,13.233599999994112
00086,002,mijnheer,26.777200000017956
00086,002,huisdier,
00086,002,vullen,29.801999999999907
00086,002,heilig,16.34940000000597
00086,002,waarop,10.13430000001199
00086,002,mening,19.06440000000589
00086,002,mand,12.909400000005917
00086,002,schat,5.999800000011874
00086,002,verhaal,22.017000000000053
00086,002,strekken,8.49630000001207
00086,002,baai,6.745999999999867
00086,002,eenhoorn,10.447499999999993
00086,002,kennis,13.265499999999976
00086,002,stoom,4.995099999993954
00086,002,maling,10.02609999999413
00086,002,bloeien,10.367099999994023
00086,002,goedkoop,14.56409999999414
00086,002,ijdel,26.914400000006022
00086,002,akkoord,
00086,002,geld,5.211500000000115
00086,002,mist,6.610799999981964
00086,002,gegeven,8.465400000005957
00086,002,weigeren,9.446200000018052
00086,002,apparaat,8.196599999994078
00086,002,opkijken,12.048800000011852
00086,002,kust,7.584599999993998
00086,002,hiervan,19.82990000000609
00086,002,keihard,10.999299999982211
00086,002,laken,4.593499999999949
00086,002,heengaan,12.76109999999403
00086,002,wijlen,17.495199999988017
00086,002,geduld,15.108699999987948
00086,002,openbaar,13.013599999993858
00086,002,lever,5.530099999994036
00086,002,snoep,19.265300000011848
00086,002,kaal,3.730099999994082
00086,002,stiekem,
00086,002,wagon,7.617800000012039
00086,002,nakijken,17.449399999976094
00086,002,weeshuis,11.213099999994029
00086,002,stal,3.6875
00086,002,uitlaat,9.31909999999425
00086,002,klauw,7.495799999981955
00086,002,schaamte,15.227499999999964
00086,002,sufferd,25.682000000000244
00086,002,plek,5.4989000000059605
00086,002,aandelen,5.635099999994054
00086,002,jagen,4.465400000005957
00086,002,gerucht,7.913799999982075
00086,002,opheffen,8.03140000000576
00086,002,knie,8.111300000012307
00086,002,zweven,16.032699999987926
00086,002,gebit,5.899799999981951
00086,002,invloed,16.62599999999975
00086,002,baas,5.82129999998233
00086,002,baron,4.853900000005979
00086,002,oprotten,9.176499999999578
00086,002,kasteel,11.016500000000178
00086,002,bijkomen,15.797200000018163
00086,002,taal,
00086,002,aanraden,21.044800000011943
00086,002,muziek,21.596899999975903
00086,002,staren,7.644800000011856
00086,002,kleren,4.443299999981718
00086,002,graaf,5.162500000000364
00086,002,leren,7.229299999981777
00086,002,dubbel,7.279199999988123
00086,002,twijfel,9.367300000012165
00086,002,geliefd,12.440400000005866
00086,002,moes,6.948699999988094
00086,002,totaal,5.215700000017932
00086,002,getuigen,11.366100000023836
00086,002,leek,4.865300000012212
00086,002,slak,3.500500000000102
00086,002,waken,8.51409999999396
00086,002,stemming,7.880900000006022
00086,002,leuk,6.233599999994112
00086,002,bedoelen,24.328400000005782
00086,002,slapen,7.632699999987835
00086,002,soda,5.514400000005935
00086,002,maaltijd,
00086,002,voorraad,6.731999999999971
00086,002,parel,12.544699999988095
00086,002,jasje,5.566099999994094
00086,002,kreeft,
00086,002,vinger,5.796599999993759
00086,002,nodig,5.84900000000016
00086,002,spanning,8.033099999994192
00086,002,doodmoe,10.677499999999782
00086,002,dans,5.245800000011968
00086,002,waarbij,
00086,002,schatten,12.444199999988086
00086,002,seizoen,13.27969999998777
00086,002,samen,5.014699999987897
00086,002,poes,4.998700000017834
00086,002,zaal,6.75930000001199
00086,002,aarzelen,7.079999999999927
00086,002,woning,7.909099999994396
00086,002,zwart,10.875900000005911
00086,002,joggen,4.685399999976198
00086,002,besmet,6.658500000000004
00086,002,geit,
00086,002,oceaan,11.712200000017674
00086,002,grappen,4.880500000000211
00086,002,bleek,5.3640999999938686
00086,002,legaal,4.9010999999941305
00086,002,prikken,6.1484000000059496
00086,002,ticket,8.366400000006252
00086,002,woede,6.049599999994371
00086,002,stof,4.294300000012299
00086,002,excuus,9.364300000012008
00086,002,bever,12.865300000011755
00086,002,ziek,
00086,002,bisschop,24.69489999997586
00086,002,laag,2.731499999999869
00086,002,feestdag,10.19900000000007
00086,002,steel,6.483199999987846
00086,002,hechten,14.042700000017703
00086,002,vlek,3.4311999999877116
00086,002,blijven,10.819699999988188
00086,002,diep,8.031099999993785
00086,002,jaar,3.57549999999992
00086,002,aflopen,18.264400000005935
00086,002,toeval,4.7452000000180306
00086,002,anarchie,19.780699999987977
00086,002,trekker,
00086,002,aanzien,7.299599999994371
00086,002,geluid,4.8996999999881155
00086,002,strikken,6.0
00086,002,gezond,5.260599999994156
00086,002,eetlust,8.032600000023649
00086,002,flits,5.047800000011648
00086,002,loyaal,
00086,002,palm,5.732199999988097
00086,002,jurk,5.685800000011568
00086,002,mode,5.999199999987923
00086,002,praat,5.982699999988199
00086,002,zuster,8.478699999988294
00086,002,vreten,5.967000000000098
00086,002,knaap,9.84900000000016
00086,002,maken,6.496499999999742
00086,002,waarvan,6.82919999998785
00086,002,schuilen,7.396900000006099
00086,002,groen,7.026000000000295
00086,002,strak,4.734699999988152
00086,002,vervoer,11.060499999999593
00086,003,vreten,19.54559999999404
00086,003,schaamte,6.278100000008948
00086,003,slagen,4.498600000008949
00086,003,baron,9.034300000011925
00086,003,invloed,10.430899999991055
00086,003,volop,5.547300000011916
00086,003,zaal,6.328900000005973
00086,003,traag,3.3477999999970223
00086,003,jurk,8.346000000000004
00086,003,verhaal,7.782600000008927
00086,003,huisdier,9.999199999988091
00086,003,stal,2.713700000002973
00086,003,opkomen,5.08250000000001
00086,003,anarchie,15.57779999999704
00086,003,woning,6.53309999999405
00086,003,stoom,5.548099999994037
00086,003,seizoen,9.566299999997028
00086,003,zweven,8.264299999997007
00086,003,waken,5.4148000000119225
00086,003,bloeien,17.229300000011904
00086,003,schatten,5.01760000000894
00086,003,aarzelen,8.863
00086,003,aandelen,6.183599999994044
00086,003,vervoer,7.548900000005972
00086,003,kring,6.532900000005952
00086,003,groen,
00086,003,gebit,8.468300000011936
00086,003,prikken,11.113600000008944
00086,003,maaltijd,5.687200000002974
00086,003,joggen,
00086,003,aanzoek,8.961700000002963
00086,003,doodmoe,6.40300000000002
00086,003,laag,3.4651999999880445
00086,003,komisch,6.884899999991035
00086,003,grappen,8.432000000000016
00086,003,trekker,2.76039999999108
00086,003,spanning,7.867899999991039
00086,003,samen,9.235200000002976
00086,003,slak,3.545500000000004
00086,003,attentie,14.117999999999997
00086,003,kabel,5.4014000000059355
00086,003,soda,3.349200000002952
00086,003,mening,5.566200000002937
00086,003,liefje,4.650100000008933
00086,003,diep,6.802099999994027
00086,003,eetlust,4.663900000005981
00086,003,knie,2.882100000009018
00086,003,oceaan,9.047500000000014
00086,003,getuigen,
00086,003,heilig,9.694099999994023
00086,003,parel,4.527099999994107
00086,003,leek,3.58119999998803
00086,003,jagen,4.567700000003015
00086,003,knaap,
00086,003,rechten,12.183400000006031
00086,003,geliefd,12.532200000002945
00086,003,mijn,17.809299999996938
00086,003,koffie,12.70639999999105
00086,003,dans,10.901400000005992
00086,003,strekken,6.433299999997075
00086,003,leren,5.848500000000058
00086,003,bleek,5.500200000002906
00086,003,strak,7.098300000011932
00086,003,taal,2.550599999994006
00086,003,steek,2.550200000002974
00086,003,jaar,3.3117999999969925
00086,003,moes,7.383400000005963
00086,003,totaal,2.665599999994015
00086,003,palm,6.489899999991053
00086,003,beseffen,5.88250000000005
00086,003,loyaal,3.3012999999970134
00086,003,hiervan,8.617200000002981
00086,003,apparaat,9.901299999997036
00086,003,lever,3.9977000000029648
00086,003,boeien,4.898700000003032
00086,003,mijnheer,22.26150000000007
00086,003,eenhoorn,6.917500000000018
00086,003,vullen,6.175499999999943
00086,003,bisschop,12.264200000002916
00086,003,twijfel,11.877299999996922
00086,003,blad,5.333999999999946
00086,003,plek,4.162199999988161
00086,003,smullen,4.634500000000003
00086,003,laken,3.5362000000030775
00086,003,flirt,
00086,003,middelen,7.451000000000022
00086,003,wagon,3.930499999999938
00086,003,geheim,4.898500000000013
00086,003,woede,7.586799999997083
00086,003,legaal,
00086,003,openbaar,
00086,003,stiekem,5.916200000003073
00086,003,opkijken,10.229900000005957
00086,003,piste,5.284700000002886
00086,003,hier,5.967700000002992
00086,003,ticket,5.782600000008983
00086,003,site,
00086,003,excuus,5.999900000005937
00086,003,baai,5.033999999999992
00086,003,woestijn,6.416100000008896
00086,003,afval,8.484200000003057
00086,003,waarop,9.434200000002988
00086,003,keihard,10.91910000000894
00086,003,ijdel,5.080399999991073
00086,003,geld,2.5449000000060096
00086,003,uien,15.677900000006048
00086,003,strikken,7.649600000009059
00086,003,vorm,4.29950000000008
00086,003,waarvan,7.865000000000009
00086,003,rijp,9.631700000003091
00086,003,zout,
00086,003,nakijken,8.734299999996892
00086,003,afnemen,15.1175999999939
00086,003,daarheen,7.429599999994025
00086,003,hechten,
00086,003,goedkoop,8.200799999996889
00086,003,feestdag,9.577799999997069
00086,003,kleren,4.419499999999971
00086,003,kust,3.015100000008715
00086,003,gezond,4.547900000005939
00086,003,redding,11.515200000003006
00086,003,schep,5.805499999999938
00086,003,poes,6.611499999999978
00086,003,kennis,6.018299999996998
00086,003,muziek,13.615400000006048
00086,003,toeval,5.083999999999833
00086,003,kanjer,7.314299999997047
00086,003,uitdelen,28.475899999991043
00086,003,weeshuis,5.881799999997156
00086,003,bever,7.980700000003026
00086,003,flits,5.3659999999999854
00086,003,mand,47.518299999997
00086,003,vuur,3.814999999999827
00086,003,geit,3.064600000008795
00086,003,kreeft,5.11579999999708
00086,003,slapen,6.0411000000087824
00086,003,bedoelen,11.299200000003111
00086,003,dubbel,4.74609999999393
00086,003,zuster,5.418599999994058
00086,003,heengaan,6.702700000003006
00086,003,snuiven,
00086,003,zwart,6.882899999990968
00086,003,kaal,2.650300000011839
00086,003,zingen,7.1484000000059496
00086,003,gedicht,4.15019999998799
00086,003,aanzien,5.511700000002975
00086,003,klimmen,4.051700000003166
00086,003,driemaal,6.601400000005924
00086,003,ziek,3.4792999999970107
00086,003,praat,2.884499999999889
00086,003,vlek,2.711600000008957
00086,003,schat,4.618200000002844
00086,003,kasteel,4.6517000000028474
00086,003,stemming,4.249900000005937
00086,003,wegen,3.0945999999939886
00086,003,aanraden,6.777700000003051
00086,003,vinger,13.515200000003006
00086,003,oprotten,5.636400000005779
00086,003,blik,6.400099999993927
00086,003,techniek,7.434999999999945
00086,003,stof,
00086,003,lust,3.3645999999939704
00086,003,lokken,4.214599999994107
00086,003,gegeven,3.4317000000030475
00086,003,graaf,5.408599999994067
00086,003,maling,7.87780000001203
00086,003,weigeren,4.717100000008941
00086,003,wijlen,5.428400000005922
00086,003,snoep,3.7125999999939263
00086,003,staren,
00086,003,bijkomen,
00086,003,uitlaat,8.682399999991048
00086,003,mist,
00086,003,opheffen,9.132399999991094
00086,003,lukken,5.78190000000609
00086,003,klauw,5.982099999994034
00086,003,opzicht,7.817299999996976
00086,003,gerucht,5.148500000000013
00086,003,jasje,
00086,003,maken,9.213599999993905
00086,003,baas,3.963700000002973
00086,003,waarbij,6.046499999999924
00086,003,knielen,
00086,003,schuilen,9.064600000009024
00086,003,aflopen,8.393800000011879
00086,003,geduld,
00086,003,innemen,7.127600000009124
00086,003,mode,10.362099999993916
00086,003,nodig,3.553700000002891
00086,003,leuk,3.649400000005926
00086,003,sufferd,10.345799999997098
00086,003,blijven,
00086,003,tekst,5.540399999990996
00086,003,akkoord,7.246699999988095
00086,003,voorraad,3.6637999999970816
00086,003,koppen,5.860999999999876
00086,003,toegeven,
00086,003,besmet,8.950000000000045
00086,003,geluid,4.9484000000061314
00086,003,steel,3.9139999999999873
00086,004,blad,6.854200000017883
00086,004,grappen,3.823
00086,004,gezond,7.924099999994041
00086,004,koffie,5.427100000023842
00086,004,stal,4.184400000005965
00086,004,snuiven,7.549199999988076
00086,004,doodmoe,4.962899999976159
00086,004,strekken,4.712900000005959
00086,004,slagen,4.795400000005969
00086,004,zuster,5.129599999994028
00086,004,stoom,3.6042999999821177
00086,004,schaamte,5.380500000000012
00086,004,vreten,6.8775999999940325
00086,004,afnemen,7.099099999994024
00086,004,volop,3.5289999999999964
00086,004,keihard,8.966999999999985
00086,004,rijp,4.117400000005944
00086,004,geluid,4.076399999976161
00086,004,aflopen,6.014299999982143
00086,004,anarchie,10.175599999994065
00086,004,geliefd,5.198800000011914
00086,004,baai,10.495599999994056
00086,004,nakijken,7.969299999982127
00086,004,geheim,5.510900000005961
00086,004,mand,8.457199999988092
00086,004,traag,3.830999999999989
00086,004,knie,3.896900000005985
00086,004,taal,4.977400000005957
00086,004,wagon,3.9613000000119314
00086,004,bedoelen,5.847800000011887
00086,004,flirt,6.513799999982098
00086,004,mijnheer,
00086,004,opkomen,
00086,004,staren,6.129400000005944
00086,004,apparaat,7.1680999999940695
00086,004,flits,5.997099999994077
00086,004,mode,3.660400000006007
00086,004,kust,4.187599999994063
00086,004,uien,3.5524000000060028
00086,004,snoep,3.6029000000060023
00086,004,diep,3.948900000005949
00086,004,mijn,4.605099999994081
00086,004,vuur,3.9494000000059377
00086,004,jasje,7.401799999982131
00086,004,feestdag,9.236699999988048
00086,004,aarzelen,5.5964000000059855
00086,004,schuilen,6.9953999999762
00086,004,excuus,5.14730000001191
00086,004,zweven,
00086,004,legaal,3.512599999993995
00086,004,verhaal,5.003900000005956
00086,004,ziek,3.6951999999880623
00086,004,beseffen,4.081700000017861
00086,004,middelen,9.715999999999951
00086,004,zaal,4.548900000005972
00086,004,innemen,5.217300000011903
00086,004,uitdelen,6.100500000000011
00086,004,stiekem,3.5658000000119614
00086,004,poes,4.048000000000002
00086,004,prikken,4.114200000017831
00086,004,opheffen,5.074700000017856
00086,004,slapen,3.888400000005958
00086,004,openbaar,4.801399999976127
00086,004,sufferd,8.549600000023872
00086,004,oceaan,6.998499999999979
00086,004,redding,6.098500000000001
00086,004,trekker,3.915399999976159
00086,004,akkoord,5.396800000011922
00086,004,weigeren,4.182400000005941
00086,004,techniek,4.996900000005894
00086,004,woede,3.7651999999881127
00086,004,maken,4.300000000000068
00086,004,leuk,
00086,004,invloed,
00086,004,ticket,5.032199999988052
00086,004,gebit,6.215599999994083
00086,004,waarop,3.879400000006058
00086,004,spanning,6.169099999994046
00086,004,twijfel,7.064199999988091
00086,004,totaal,4.431200000017952
00086,004,joggen,4.063700000017889
00086,004,stemming,3.978800000011915
00086,004,aanraden,6.745599999994056
00086,004,getuigen,5.12889999997617
00086,004,vorm,4.41240000000596
00086,004,dans,
00086,004,koppen,3.699099999994132
00086,004,waarbij,4.243800000011902
00086,004,kabel,6.837200000017788
00086,004,moes,3.8328000000119578
00086,004,slak,3.8490000000000464
00086,004,site,3.845599999993965
00086,004,gegeven,4.148000000000025
00086,004,smullen,4.12859999999398
00086,004,kennis,3.628100000023892
00086,004,parel,
00086,004,liefje,4.615199999988022
00086,004,baron,3.636999999999944
00086,004,mening,5.447499999999991
00086,004,aanzien,3.6750999999940177
00086,004,mist,3.546300000011911
00086,004,gerucht,5.374200000017936
00086,004,jagen,3.765299999982176
00086,004,laag,4.366999999999962
00086,004,waken,3.63040000000592
00086,004,vullen,6.232999999999947
00086,004,groen,3.944400000005998
00086,004,bleek,4.133099999994101
00086,004,baas,4.09699999999998
00086,004,knaap,4.51400000000001
00086,004,schep,8.979600000023765
00086,004,besmet,6.531400000005874
00086,004,oprotten,3.93209999999408
00086,004,bever,4.7844000000060305
00086,004,eetlust,
00086,004,loyaal,4.735400000006052
00086,004,wijlen,
00086,004,nodig,4.666500000000042
00086,004,maaltijd,3.6379000000059705
00086,004,piste,7.54560000002391
00086,004,strak,6.887000000000057
00086,004,klauw,6.982099999994034
00086,004,woestijn,4.632800000011912
00086,004,toeval,4.011499999999955
00086,004,steel,4.097900000006007
00086,004,knielen,4.516999999999939
00086,004,lever,
00086,004,daarheen,9.4997999999822
00086,004,kanjer,4.875500000000102
00086,004,kleren,4.596000000000004
00086,004,graaf,4.0963000000118654
00086,004,gedicht,3.8165999999940823
00086,004,blik,4.0696999999880745
00086,004,vlek,5.145599999994033
00086,004,schatten,4.081599999993955
00086,004,toegeven,4.265099999993936
00086,004,zwart,
00086,004,zout,5.183400000005918
00086,004,opkijken,
00086,004,seizoen,8.872400000005996
00086,004,hechten,8.866199999987998
00086,004,maling,
00086,004,zingen,
00086,004,waarvan,5.84990000000596
00086,004,blijven,8.012299999982133
00086,004,ijdel,7.231299999981957
00086,004,lokken,3.9808999999761454
00086,004,stof,4.011000000000195
00086,004,goedkoop,5.419400000006135
00086,004,kring,3.601299999982075
00086,004,hier,3.5935999999942396
00086,004,plek,
00086,004,voorraad,
00086,004,palm,6.2654999999999745
00086,004,opzicht,8.685299999982135
00086,004,heilig,4.264800000011974
00086,004,komisch,
00086,004,rechten,7.1684999999999945
00086,004,geld,3.644799999982297
00086,004,bloeien,3.862600000023804
00086,004,strikken,4.002800000011803
00086,004,bisschop,4.796099999994112
00086,004,lukken,3.9171999999880422
00086,004,woning,3.947400000005928
00086,004,kaal,3.652900000005957
00086,004,vervoer,6.767499999999927
00086,004,vinger,4.676799999981995
00086,004,boeien,6.086900000006153
00086,004,hiervan,10.617099999994023
00086,004,kasteel,4.345000000000027
00086,004,jaar,4.2295999999939795
00086,004,aanzoek,4.341799999982186
00086,004,weeshuis,4.001800000011826
00086,004,lust,5.103199999988192
00086,004,soda,6.664400000006026
00086,004,praat,8.369099999993978
00086,004,steek,4.1677000000179305
00086,004,klimmen,3.649599999994052
00086,004,jurk,
00086,004,muziek,3.679400000006126
00086,004,schat,4.128200000017841
00086,004,geit,3.6635000000001128
00086,004,attentie,9.32370000001788
00086,004,heengaan,5.740399999976262
00086,004,aandelen,
00086,004,wegen,
00086,004,kreeft,3.9623000000119646
00086,004,leek,3.7648000000119737
00086,004,afval,13.020999999999958
00086,004,laken,4.093499999999949
00086,004,samen,4.9988999999761745
00086,004,bijkomen,7.881299999982048
00086,004,driemaal,5.9702999999819895
00086,004,uitlaat,6.443599999994149
00086,004,huisdier,5.867199999988088
00086,004,eenhoorn,4.681699999988268
00086,004,tekst,4.300799999982019
00086,004,geduld,5.44399999999996
00086,004,dubbel,3.8681000000237873
00086,004,leren,3.5276999999880445
00087,002,eetlust,14.899999999999975
00087,002,waken,15.725499999999982
00087,002,taal,
00087,002,lust,4.246099999994044
00087,002,jaar,2.5960000000000036
00087,002,wegen,6.646300000011934
00087,002,spanning,3.962800000011924
00087,002,poes,15.090600000023812
00087,002,knie,4.7292000000178405
00087,002,tekst,
00087,002,knaap,4.382499999999993
00087,002,loyaal,
00087,002,stoom,15.397699999988106
00087,002,komisch,23.55350000000004
00087,002,parel,8.661999999999978
00087,002,aanzoek,10.461799999982134
00087,002,slapen,5.925099999994018
00087,002,twijfel,5.5199000000059755
00087,002,bleek,4.79940000000596
00087,002,kennis,11.282200000017896
00087,002,goedkoop,14.448900000005947
00087,002,akkoord,
00087,002,dans,8.79929999998211
00087,002,afnemen,8.716099999994071
00087,002,ijdel,5.369900000005941
00087,002,steel,5.995199999988074
00087,002,woning,9.244500000000016
00087,002,flits,16.327300000011974
00087,002,schep,8.263300000011895
00087,002,muziek,5.830199999988054
00087,002,hier,4.846699999988118
00087,002,heengaan,9.36170000001789
00087,002,slagen,
00087,002,grappen,41.68090000000598
00087,002,diep,13.96520000001783
00087,002,dubbel,2.750300000011862
00087,002,bijkomen,5.465299999982108
00087,002,smullen,3.719799999982115
00087,002,vullen,25.0625
00087,002,opheffen,8.295299999982149
00087,002,aanzien,11.996699999988095
00087,002,vuur,11.531400000005988
00087,002,waarvan,13.737099999994143
00087,002,uitlaat,23.515600000023824
00087,002,flirt,10.847999999999956
00087,002,vorm,17.682099999993966
00087,002,hiervan,8.515600000023824
00087,002,aflopen,17.798200000017914
00087,002,liefje,9.232099999994034
00087,002,koffie,
00087,002,heilig,4.297700000017926
00087,002,traag,
00087,002,openbaar,11.630400000006034
00087,002,zaal,8.828900000005888
00087,002,weeshuis,10.964399999976196
00087,002,blad,9.166399999976306
00087,002,kring,
00087,002,leren,8.763599999994085
00087,002,kasteel,8.882299999982024
00087,002,snuiven,10.021000000000186
00087,002,rechten,16.381800000011708
00087,002,besmet,8.663900000006151
00087,002,nakijken,11.196700000017929
00087,002,woede,8.947499999999991
00087,002,aarzelen,10.107200000017883
00087,002,koppen,7.566900000005944
00087,002,waarop,7.151800000011917
00087,002,leek,11.457399999976133
00087,002,excuus,9.719599999993989
00087,002,stiekem,
00087,002,maken,9.56030000001192
00087,002,vervoer,8.062299999982088
00087,002,mening,5.796900000005962
00087,002,maling,3.749399999976049
00087,002,waarbij,
00087,002,zweven,3.862300000011828
00087,002,bloeien,9.52840000000606
00087,002,baron,16.99930000001177
00087,002,opkomen,6.166800000012017
00087,002,steek,
00087,002,stemming,3.9270000000001346
00087,002,palm,7.225999999999885
00087,002,prikken,6.166099999994003
00087,002,oceaan,10.60349999999994
00087,002,boeien,7.662299999982224
00087,002,baas,5.262299999982133
00087,002,legaal,10.745200000017803
00087,002,redding,4.664800000012065
00087,002,kust,2.696799999982204
00087,002,toegeven,4.712599999993927
00087,002,schatten,5.459599999993998
00087,002,techniek,
00087,002,getuigen,6.816099999994094
00087,002,geduld,6.149599999994052
00087,002,lever,3.680799999982128
00087,002,nodig,7.903699999988021
00087,002,driemaal,7.658700000017916
00087,002,kreeft,
00087,002,leuk,5.4128000000118845
00087,002,volop,6.479299999982004
00087,002,plek,3.874900000005937
00087,002,zuster,4.41620000001808
00087,002,gedicht,3.71630000001187
00087,002,schat,6.449400000006108
00087,002,eenhoorn,5.816199999988157
00087,002,kanjer,8.082299999982297
00087,002,mijn,4.649800000011965
00087,002,laken,4.567199999987906
00087,002,zout,3.1154999999998836
00087,002,lokken,15.79840000000604
00087,002,strak,8.482500000000073
00087,002,aanraden,8.249300000011772
00087,002,voorraad,13.399199999988014
00087,002,bedoelen,7.448499999999967
00087,002,geheim,10.483000000000176
00087,002,opzicht,5.54979999998227
00087,002,ticket,4.432699999988245
00087,002,bever,5.049700000017765
00087,002,stal,5.4593000000120355
00087,002,kleren,20.99890000000596
00087,002,baai,6.299399999976231
00087,002,geluid,7.665900000006104
00087,002,kaal,6.361099999994167
00087,002,middelen,5.913599999994176
00087,002,jurk,6.9804000000058295
00087,002,geit,
00087,002,keihard,13.553499999999984
00087,002,anarchie,6.195900000006077
00087,002,schaamte,16.846799999982068
00087,002,samen,7.339700000017956
00087,002,klauw,8.278799999982084
00087,002,mand,6.530099999994036
00087,002,invloed,9.77990000000591
00087,002,uitdelen,6.474400000005971
00087,002,feestdag,10.716000000000122
00087,002,piste,7.533000000000129
00087,002,strekken,12.132599999994
00087,002,soda,6.765799999982164
00087,002,hechten,14.81570000001784
00087,002,graaf,7.813899999976229
00087,002,site,12.395700000017996
00087,002,gebit,8.192999999999984
00087,002,klimmen,12.781800000012026
00087,002,gerucht,11.649300000011864
00087,002,doodmoe,6.849099999993541
00087,002,geld,8.783099999994192
00087,002,geliefd,10.149499999999987
00087,002,praat,6.349599999994098
00087,002,gegeven,8.715799999981755
00087,002,beseffen,18.428200000018023
00087,002,blik,
00087,002,vreten,7.379699999987679
00087,002,mode,9.596699999988232
00087,002,jasje,7.279999999999745
00087,002,groen,6.330099999994218
00087,002,bisschop,5.841400000005706
00087,002,maaltijd,
00087,002,slak,3.07830000001195
00087,002,stof,6.842900000005557
